exp_id,change,seed,best_epoch,val_auc,test_auc,train_auc,train_loss,val_loss,gap_loss,gap_auc,runtime_per_epoch_min,runtime_total_min,verdict,status,return_code,run_log,event_file,tmp_data_dir,cache_path,num_walks,max_walk_length,batch_size,epochs
E15_DRH_DYNMINER_L10,"D+R+H with corrected dynamic-pool miner (full TRAIN+MASK pool eval, short walks <=7, 8 epochs), λ=1.0",42,,,0.8309831619262695,,,,,,0.49213645982742305,24.606822991371153,Baseline,ok,0,/home/eng/shilo_avital/yolo_lab/walk_to_paint/outputs/transformer_incremental/wiki-rfa_seed42_nw500000_mw80_bs1024_ep50_20260414-105924/artifacts/E15_DRH_DYNMINER_L10/run.log,/home/eng/shilo_avital/yolo_lab/walk_to_paint/outputs/transformer_incremental/wiki-rfa_seed42_nw500000_mw80_bs1024_ep50_20260414-105924/runs/wiki-rfa/E15_DRH_DYNMINER_L10/logs/wiki-rfa-E15_DRH_DYNMINER_L10/version_0/events.out.tfevents.1776157284.seqspace02.3576092.1,/home/eng/shilo_avital/yolo_lab/walk_to_paint/tmp/transformer_incremental/wiki-rfa_seed42_nw500000_mw80_bs1024_ep50_20260414-105924/tmp_data,/home/eng/shilo_avital/yolo_lab/walk_to_paint/tmp/transformer_incremental/wiki-rfa_seed42_nw500000_mw80_bs1024_ep50_20260414-105924/tmp_data/dataset_cache.pt,500000,80,1024,50
