run_name,epoch,val_auc
slashdot-neg_traversal_20260430-140231,37,0.8891
slashdot-neg_traversal_20260430-140231,38,0.8944
slashdot-neg_traversal_20260430-140231,39,0.8936
slashdot-neg_traversal_20260430-140231,40,0.8916
slashdot-neg_traversal_20260430-140231,41,0.8923
slashdot-neg_traversal_20260430-140231,42,0.8922
slashdot-neg_traversal_20260430-140231,43,0.892
slashdot-neg_traversal_20260430-140231,44,0.8923
slashdot-neg_traversal_20260430-140231,45,0.8913
slashdot-neg_traversal_20260430-140231,46,0.8924
slashdot-neg_traversal_20260430-140231,47,0.8928
slashdot-neg_traversal_20260430-140231,48,0.8924
slashdot-neg_traversal_20260430-140231,49,0.8926
slashdot-node2vec_20260430-133613,0,0.7924
slashdot-node2vec_20260430-133613,1,0.8085
slashdot-node2vec_20260430-133613,2,0.8158
slashdot-node2vec_20260430-133613,3,0.75
slashdot-node2vec_20260430-133613,4,0.8351
slashdot-node2vec_20260430-133613,5,0.8444
slashdot-node2vec_20260430-133613,6,0.8488
slashdot-node2vec_20260430-133613,7,0.8544
slashdot-node2vec_20260430-133613,8,0.8578
slashdot-node2vec_20260430-133613,9,0.8612
slashdot-node2vec_20260430-133613,10,0.8626
slashdot-node2vec_20260430-133613,11,0.8715
slashdot-node2vec_20260430-133613,12,0.8725
slashdot-node2vec_20260430-133613,13,0.8746
slashdot-node2vec_20260430-133613,14,0.8794
slashdot-node2vec_20260430-133613,15,0.8774
slashdot-node2vec_20260430-133613,16,0.8808
slashdot-node2vec_20260430-133613,17,0.8824
slashdot-node2vec_20260430-133613,18,0.8848
slashdot-node2vec_20260430-133613,19,0.8837
slashdot-node2vec_20260430-133613,20,0.8853
slashdot-node2vec_20260430-133613,21,0.8868
slashdot-node2vec_20260430-133613,22,0.8881
slashdot-node2vec_20260430-133613,23,0.8847
slashdot-node2vec_20260430-133613,24,0.8897
slashdot-node2vec_20260430-133613,25,0.886
slashdot-node2vec_20260430-133613,26,0.8911
slashdot-node2vec_20260430-133613,27,0.8936
slashdot-node2vec_20260430-133613,28,0.8957
slashdot-node2vec_20260430-133613,29,0.8912
slashdot-node2vec_20260430-133613,30,0.8944
slashdot-node2vec_20260430-133613,31,0.8955
slashdot-node2vec_20260430-133613,32,0.8934
slashdot-node2vec_20260430-133613,33,0.8959
slashdot-node2vec_20260430-133613,34,0.8964
slashdot-node2vec_20260430-133613,35,0.8974
slashdot-node2vec_20260430-133613,36,0.8976
slashdot-node2vec_20260430-133613,37,0.8965
slashdot-node2vec_20260430-133613,38,0.898
slashdot-node2vec_20260430-133613,39,0.8973
slashdot-node2vec_20260430-133613,40,0.8955
slashdot-node2vec_20260430-133613,41,0.8959
slashdot-node2vec_20260430-133613,42,0.8964
slashdot-node2vec_20260430-133613,43,0.8963
slashdot-node2vec_20260430-133613,44,0.8973
slashdot-node2vec_20260430-133613,45,0.8964
slashdot-node2vec_20260430-133613,46,0.8967
slashdot-node2vec_20260430-133613,47,0.8969
slashdot-node2vec_20260430-133613,48,0.897
slashdot-node2vec_20260430-133613,49,0.897
slashdot-set_cover_20260430-141947,0,0.6494
slashdot-set_cover_20260430-141947,1,0.7634
slashdot-set_cover_20260430-141947,2,0.7886
slashdot-set_cover_20260430-141947,3,0.8023
slashdot-set_cover_20260430-141947,4,0.8132
slashdot-set_cover_20260430-141947,5,0.8139
slashdot-set_cover_20260430-141947,6,0.8303
slashdot-set_cover_20260430-141947,7,0.8347
slashdot-set_cover_20260430-141947,8,0.8425
slashdot-set_cover_20260430-141947,9,0.846
slashdot-set_cover_20260430-141947,10,0.8525
slashdot-set_cover_20260430-141947,11,0.8546
slashdot-set_cover_20260430-141947,12,0.8588
slashdot-set_cover_20260430-141947,13,0.857
slashdot-set_cover_20260430-141947,14,0.8647
slashdot-set_cover_20260430-141947,15,0.8631
slashdot-set_cover_20260430-141947,16,0.8695
slashdot-set_cover_20260430-141947,17,0.8708
slashdot-set_cover_20260430-141947,18,0.8729
slashdot-set_cover_20260430-141947,19,0.8749
slashdot-set_cover_20260430-141947,20,0.8766
slashdot-set_cover_20260430-141947,21,0.8766
slashdot-set_cover_20260430-141947,22,0.8811
slashdot-set_cover_20260430-141947,23,0.8792
slashdot-set_cover_20260430-141947,24,0.8808
slashdot-set_cover_20260430-141947,25,0.8822
slashdot-set_cover_20260430-141947,26,0.8789
slashdot-set_cover_20260430-141947,27,0.8822
slashdot-set_cover_20260430-141947,28,0.8824
slashdot-set_cover_20260430-141947,29,0.8818
slashdot-set_cover_20260430-141947,30,0.8812
slashdot-set_cover_20260430-141947,31,0.8834
slashdot-set_cover_20260430-141947,32,0.8849
slashdot-set_cover_20260430-141947,33,0.8837
slashdot-set_cover_20260430-141947,34,0.8849
slashdot-set_cover_20260430-141947,35,0.8845
slashdot-set_cover_20260430-141947,36,0.8846
slashdot-set_cover_20260430-141947,37,0.8851
slashdot-set_cover_20260430-141947,38,0.8859
slashdot-set_cover_20260430-141947,39,0.8864
slashdot-set_cover_20260430-141947,40,0.8864
slashdot-set_cover_20260430-141947,41,0.8861
slashdot-set_cover_20260430-141947,42,0.8863
slashdot-set_cover_20260430-141947,43,0.8862
slashdot-set_cover_20260430-141947,44,0.8864
slashdot-set_cover_20260430-141947,45,0.8864
slashdot-set_cover_20260430-141947,46,0.8864
slashdot-set_cover_20260430-141947,47,0.8864
slashdot-set_cover_20260430-141947,48,0.8864
slashdot-set_cover_20260430-141947,49,0.8864
slashdot-smart_20260430-143759,0,0.6866
slashdot-smart_20260430-143759,1,0.7918
slashdot-smart_20260430-143759,2,0.8149
slashdot-smart_20260430-143759,3,0.8255
slashdot-smart_20260430-143759,4,0.8426
slashdot-smart_20260430-143759,5,0.8529
slashdot-smart_20260430-143759,6,0.8562
slashdot-smart_20260430-143759,7,0.8654
slashdot-smart_20260430-143759,8,0.8731
slashdot-smart_20260430-143759,9,0.874
slashdot-smart_20260430-143759,10,0.8765
slashdot-smart_20260430-143759,11,0.8824
slashdot-smart_20260430-143759,12,0.8824
slashdot-smart_20260430-143759,13,0.8837
slashdot-smart_20260430-143759,14,0.8842
slashdot-smart_20260430-143759,15,0.8847
slashdot-smart_20260430-143759,16,0.8866
slashdot-smart_20260430-143759,17,0.8884
slashdot-smart_20260430-143759,18,0.8808
slashdot-smart_20260430-143759,19,0.8835
slashdot-smart_20260430-143759,20,0.894
slashdot-smart_20260430-143759,21,0.8918
slashdot-smart_20260430-143759,22,0.894
slashdot-smart_20260430-143759,23,0.8918
slashdot-smart_20260430-143759,24,0.8956
slashdot-smart_20260430-143759,25,0.897
slashdot-smart_20260430-143759,26,0.8957
slashdot-smart_20260430-143759,27,0.8982
slashdot-smart_20260430-143759,28,0.8984
slashdot-smart_20260430-143759,29,0.8963
slashdot-smart_20260430-143759,30,0.8986
slashdot-smart_20260430-143759,31,0.8972
slashdot-smart_20260430-143759,32,0.8994
slashdot-smart_20260430-143759,33,0.9017
slashdot-smart_20260430-143759,34,0.8994
slashdot-smart_20260430-143759,35,0.8998
slashdot-smart_20260430-143759,36,0.9009
slashdot-smart_20260430-143759,37,0.9016
slashdot-smart_20260430-143759,38,0.9018
slashdot-smart_20260430-143759,39,0.9024
slashdot-smart_20260430-143759,40,0.9008
slashdot-smart_20260430-143759,41,0.9027
slashdot-smart_20260430-143759,42,0.9021
slashdot-smart_20260430-143759,43,0.9027
slashdot-smart_20260430-143759,44,0.9022
slashdot-smart_20260430-143759,45,0.9017
slashdot-smart_20260430-143759,46,0.9018
slashdot-smart_20260430-143759,47,0.9019
slashdot-smart_20260430-143759,48,0.9019
slashdot-smart_20260430-143759,49,0.9019
slashdot-smart_fixed_20260514-134541,0,0.6878
slashdot-smart_fixed_20260514-134541,1,0.7917
slashdot-smart_fixed_20260514-134541,2,0.8152
slashdot-smart_fixed_20260514-134541,3,0.8256
slashdot-smart_fixed_20260514-134541,4,0.8428
slashdot-smart_fixed_20260514-134541,5,0.8532
slashdot-smart_fixed_20260514-134541,6,0.8565
slashdot-smart_fixed_20260514-134541,7,0.8653
slashdot-smart_fixed_20260514-134541,8,0.8732
slashdot-smart_fixed_20260514-134541,9,0.8737
slashdot-smart_fixed_20260514-134541,10,0.8765
slashdot-smart_fixed_20260514-134541,11,0.8818
slashdot-smart_fixed_20260514-134541,12,0.8824
slashdot-smart_fixed_20260514-134541,13,0.8835
slashdot-smart_fixed_20260514-134541,14,0.8832
slashdot-smart_fixed_20260514-134541,15,0.8833
slashdot-smart_fixed_20260514-134541,16,0.8852
slashdot-smart_fixed_20260514-134541,17,0.8871
slashdot-smart_fixed_20260514-134541,18,0.8776
slashdot-smart_fixed_20260514-134541,19,0.8824
slashdot-smart_fixed_20260514-134541,20,0.8935
slashdot-smart_fixed_20260514-134541,21,0.8918
slashdot-smart_fixed_20260514-134541,22,0.8941
slashdot-smart_fixed_20260514-134541,23,0.8923
slashdot-smart_fixed_20260514-134541,24,0.8956
slashdot-smart_fixed_20260514-134541,25,0.8971
slashdot-smart_fixed_20260514-134541,26,0.8952
slashdot-smart_fixed_20260514-134541,27,0.898
slashdot-smart_fixed_20260514-134541,28,0.8983
slashdot-smart_fixed_20260514-134541,29,0.8946
slashdot-smart_fixed_20260514-134541,30,0.8985
slashdot-smart_fixed_20260514-134541,31,0.8969
slashdot-smart_fixed_20260514-134541,32,0.8988
slashdot-smart_fixed_20260514-134541,33,0.9011
slashdot-smart_fixed_20260514-134541,34,0.8985
slashdot-smart_fixed_20260514-134541,35,0.8984
slashdot-smart_fixed_20260514-134541,36,0.9003
slashdot-smart_fixed_20260514-134541,37,0.9008
slashdot-smart_fixed_20260514-134541,38,0.9013
slashdot-smart_fixed_20260514-134541,39,0.9018
slashdot-smart_fixed_20260514-134541,40,0.8998
slashdot-smart_fixed_20260514-134541,41,0.9019
slashdot-smart_fixed_20260514-134541,42,0.9015
slashdot-smart_fixed_20260514-134541,43,0.902
slashdot-smart_fixed_20260514-134541,44,0.9014
slashdot-smart_fixed_20260514-134541,45,0.9009
slashdot-smart_fixed_20260514-134541,46,0.901
slashdot-smart_fixed_20260514-134541,47,0.9011
slashdot-smart_fixed_20260514-134541,48,0.9012
slashdot-smart_fixed_20260514-134541,49,0.9011
slashdot-uniform_20260430-122829,0,0.7989
slashdot-uniform_20260430-122829,1,0.8114
slashdot-uniform_20260430-122829,2,0.8197
slashdot-uniform_20260430-122829,3,0.8257
slashdot-uniform_20260430-122829,4,0.8376
slashdot-uniform_20260430-122829,5,0.8428
slashdot-uniform_20260430-122829,6,0.8504
slashdot-uniform_20260430-122829,7,0.8536
slashdot-uniform_20260430-122829,8,0.8616
slashdot-uniform_20260430-122829,9,0.8621
slashdot-uniform_20260430-122829,10,0.8691
slashdot-uniform_20260430-122829,11,0.8681
slashdot-uniform_20260430-122829,12,0.8689
slashdot-uniform_20260430-122829,13,0.8731
slashdot-uniform_20260430-122829,14,0.8726
slashdot-uniform_20260430-122829,15,0.868
slashdot-uniform_20260430-122829,16,0.8827
slashdot-uniform_20260430-122829,17,0.8853
slashdot-uniform_20260430-122829,18,0.8827
slashdot-uniform_20260430-122829,19,0.8796
slashdot-uniform_20260430-122829,20,0.8867
slashdot-uniform_20260430-122829,21,0.884
slashdot-uniform_20260430-122829,22,0.8855
slashdot-uniform_20260430-122829,23,0.8858
slashdot-uniform_20260430-122829,24,0.8878
slashdot-uniform_20260430-122829,25,0.8881
slashdot-uniform_20260430-122829,26,0.8906
slashdot-uniform_20260430-122829,27,0.889
slashdot-uniform_20260430-122829,28,0.8922
slashdot-uniform_20260430-122829,29,0.8894
slashdot-uniform_20260430-122829,30,0.8916
slashdot-uniform_20260430-122829,31,0.885
slashdot-uniform_20260430-122829,32,0.888
slashdot-uniform_20260430-122829,33,0.8884
slashdot-uniform_20260430-122829,34,0.8916
slashdot-uniform_20260430-122829,35,0.8906
slashdot-uniform_20260430-122829,36,0.8894
slashdot-uniform_20260430-122829,37,0.8911
slashdot-uniform_20260430-122829,38,0.8952
slashdot-uniform_20260430-122829,39,0.894
slashdot-uniform_20260430-122829,40,0.8927
slashdot-uniform_20260430-122829,41,0.893
slashdot-uniform_20260430-122829,42,0.893
slashdot-uniform_20260430-122829,43,0.8927
slashdot-uniform_20260430-122829,44,0.8929
slashdot-uniform_20260430-122829,45,0.892
slashdot-uniform_20260430-122829,46,0.893
slashdot-uniform_20260430-122829,47,0.8933
slashdot-uniform_20260430-122829,48,0.893
slashdot-uniform_20260430-122829,49,0.8931
slashdot-uniform_500k_owl_linear_20260514-131413,0,0.6848
slashdot-uniform_500k_owl_linear_20260514-131413,1,0.7527
slashdot-uniform_500k_owl_linear_20260514-131413,2,0.7414
slashdot-uniform_500k_owl_linear_20260514-131413,3,0.742
slashdot-uniform_500k_owl_linear_20260514-131413,4,0.7311
slashdot-uniform_500k_owl_linear_20260514-131413,5,0.7137
slashdot-uniform_500k_owl_linear_20260514-131413,6,0.7411
slashdot-uniform_500k_owl_linear_20260514-131413,7,0.7271
slashdot-uniform_500k_owl_linear_20260514-131413,8,0.7419
slashdot-uniform_500k_owl_linear_20260514-131413,9,0.7149
slashdot-uniform_500k_owl_linear_20260514-131413,10,0.7309
slashdot-uniform_500k_owl_linear_20260514-131413,11,0.7477
slashdot-uniform_500k_owl_linear_20260514-131413,12,0.7558
slashdot-uniform_500k_owl_linear_20260514-131413,13,0.7624
slashdot-uniform_500k_owl_linear_20260514-131413,14,0.7718
slashdot-uniform_500k_owl_linear_20260514-131413,15,0.7362
slashdot-uniform_500k_owl_linear_20260514-131413,16,0.7767
slashdot-uniform_500k_owl_linear_20260514-131413,17,0.7704
slashdot-uniform_500k_owl_linear_20260514-131413,18,0.7608
slashdot-uniform_500k_owl_linear_20260514-131413,19,0.7389
slashdot-uniform_500k_owl_linear_20260514-131413,20,0.7398
slashdot-uniform_500k_owl_linear_20260514-131413,21,0.7409
slashdot-uniform_500k_owl_linear_20260514-131413,22,0.7482
slashdot-uniform_500k_owl_linear_20260514-131413,23,0.7539
slashdot-uniform_500k_owl_linear_20260514-131413,24,0.7611
slashdot-uniform_500k_owl_linear_20260514-131413,25,0.7561
slashdot-uniform_500k_owl_linear_20260514-131413,26,0.7739
slashdot-uniform_500k_owl_linear_20260514-131413,27,0.7609
slashdot-uniform_500k_owl_linear_20260514-131413,28,0.7687
slashdot-uniform_500k_owl_linear_20260514-131413,29,0.7734
slashdot-uniform_500k_owl_linear_20260514-131413,30,0.7655
slashdot-uniform_500k_owl_linear_20260514-131413,31,0.7661
slashdot-uniform_500k_owl_log_20260514-132205,0,0.6766
slashdot-uniform_500k_owl_log_20260514-132205,1,0.7979
slashdot-uniform_500k_owl_log_20260514-132205,2,0.8115
slashdot-uniform_500k_owl_log_20260514-132205,3,0.8136
slashdot-uniform_500k_owl_log_20260514-132205,4,0.8196
slashdot-uniform_500k_owl_log_20260514-132205,5,0.8245
slashdot-uniform_500k_owl_log_20260514-132205,6,0.8281
slashdot-uniform_500k_owl_log_20260514-132205,7,0.8303
slashdot-uniform_500k_owl_log_20260514-132205,8,0.838
slashdot-uniform_500k_owl_log_20260514-132205,9,0.8397
slashdot-uniform_500k_owl_log_20260514-132205,10,0.8471
slashdot-uniform_500k_owl_log_20260514-132205,11,0.8493
slashdot-uniform_500k_owl_log_20260514-132205,12,0.8552
slashdot-uniform_500k_owl_log_20260514-132205,13,0.858
slashdot-uniform_500k_owl_log_20260514-132205,14,0.8589
slashdot-uniform_500k_owl_log_20260514-132205,15,0.8575
slashdot-uniform_500k_owl_log_20260514-132205,16,0.8621
slashdot-uniform_500k_owl_log_20260514-132205,17,0.8643
slashdot-uniform_500k_owl_log_20260514-132205,18,0.8648
slashdot-uniform_500k_owl_log_20260514-132205,19,0.8577
slashdot-uniform_500k_owl_log_20260514-132205,20,0.8688
slashdot-uniform_500k_owl_log_20260514-132205,21,0.8709
slashdot-uniform_500k_owl_log_20260514-132205,22,0.87
slashdot-uniform_500k_owl_log_20260514-132205,23,0.8699
slashdot-uniform_500k_owl_log_20260514-132205,24,0.868
slashdot-uniform_500k_owl_log_20260514-132205,25,0.8693
slashdot-uniform_500k_owl_log_20260514-132205,26,0.8725
slashdot-uniform_500k_owl_log_20260514-132205,27,0.8719
slashdot-uniform_500k_owl_log_20260514-132205,28,0.8747
slashdot-uniform_500k_owl_log_20260514-132205,29,0.8753
slashdot-uniform_500k_owl_log_20260514-132205,30,0.8724
slashdot-uniform_500k_owl_log_20260514-132205,31,0.8723
slashdot-uniform_500k_owl_log_20260514-132205,32,0.8735
slashdot-uniform_500k_owl_log_20260514-132205,33,0.8674
slashdot-uniform_500k_owl_log_20260514-132205,34,0.8719
slashdot-uniform_500k_owl_log_20260514-132205,35,0.8717
slashdot-uniform_500k_owl_log_20260514-132205,36,0.8706
slashdot-uniform_500k_owl_log_20260514-132205,37,0.8669
slashdot-uniform_500k_owl_log_20260514-132205,38,0.8777
slashdot-uniform_500k_owl_log_20260514-132205,39,0.877
slashdot-uniform_500k_owl_log_20260514-132205,40,0.8764
slashdot-uniform_500k_owl_log_20260514-132205,41,0.8752
slashdot-uniform_500k_owl_log_20260514-132205,42,0.8771
slashdot-uniform_500k_owl_log_20260514-132205,43,0.878
slashdot-uniform_500k_owl_log_20260514-132205,44,0.8772
slashdot-uniform_500k_owl_log_20260514-132205,45,0.8764
slashdot-uniform_500k_owl_log_20260514-132205,46,0.8762
slashdot-uniform_500k_owl_log_20260514-132205,47,0.8768
slashdot-uniform_500k_owl_log_20260514-132205,48,0.8765
slashdot-uniform_500k_owl_log_20260514-132205,49,0.8765
slashdot-uniform_500k_owl_sqrt_20260514-130216,0,0.6856
slashdot-uniform_500k_owl_sqrt_20260514-130216,1,0.7872
slashdot-uniform_500k_owl_sqrt_20260514-130216,2,0.7902
slashdot-uniform_500k_owl_sqrt_20260514-130216,3,0.8037
slashdot-uniform_500k_owl_sqrt_20260514-130216,4,0.8062
slashdot-uniform_500k_owl_sqrt_20260514-130216,5,0.8153
slashdot-uniform_500k_owl_sqrt_20260514-130216,6,0.8141
slashdot-uniform_500k_owl_sqrt_20260514-130216,7,0.8176
slashdot-uniform_500k_owl_sqrt_20260514-130216,8,0.8301
slashdot-uniform_500k_owl_sqrt_20260514-130216,9,0.8234
slashdot-uniform_500k_owl_sqrt_20260514-130216,10,0.8372
slashdot-uniform_500k_owl_sqrt_20260514-130216,11,0.8344
slashdot-uniform_500k_owl_sqrt_20260514-130216,12,0.8391
slashdot-uniform_500k_owl_sqrt_20260514-130216,13,0.8426
slashdot-uniform_500k_owl_sqrt_20260514-130216,14,0.8408
slashdot-uniform_500k_owl_sqrt_20260514-130216,15,0.836
slashdot-uniform_500k_owl_sqrt_20260514-130216,16,0.8451
slashdot-uniform_500k_owl_sqrt_20260514-130216,17,0.8459
slashdot-uniform_500k_owl_sqrt_20260514-130216,18,0.8472
slashdot-uniform_500k_owl_sqrt_20260514-130216,19,0.837
slashdot-uniform_500k_owl_sqrt_20260514-130216,20,0.8487
slashdot-uniform_500k_owl_sqrt_20260514-130216,21,0.849
slashdot-uniform_500k_owl_sqrt_20260514-130216,22,0.8491
slashdot-uniform_500k_owl_sqrt_20260514-130216,23,0.8492
slashdot-uniform_500k_owl_sqrt_20260514-130216,24,0.8469
slashdot-uniform_500k_owl_sqrt_20260514-130216,25,0.8515
slashdot-uniform_500k_owl_sqrt_20260514-130216,26,0.8597
slashdot-uniform_500k_owl_sqrt_20260514-130216,27,0.8586
slashdot-uniform_500k_owl_sqrt_20260514-130216,28,0.86
slashdot-uniform_500k_owl_sqrt_20260514-130216,29,0.8617
slashdot-uniform_500k_owl_sqrt_20260514-130216,30,0.8553
slashdot-uniform_500k_owl_sqrt_20260514-130216,31,0.8569
slashdot-uniform_500k_owl_sqrt_20260514-130216,32,0.8565
slashdot-uniform_500k_owl_sqrt_20260514-130216,33,0.8504
slashdot-uniform_500k_owl_sqrt_20260514-130216,34,0.858
slashdot-uniform_500k_owl_sqrt_20260514-130216,35,0.8609
slashdot-uniform_500k_owl_sqrt_20260514-130216,36,0.8588
slashdot-uniform_500k_owl_sqrt_20260514-130216,37,0.8518
slashdot-uniform_500k_owl_sqrt_20260514-130216,38,0.8645
slashdot-uniform_500k_owl_sqrt_20260514-130216,39,0.8624
slashdot-uniform_500k_owl_sqrt_20260514-130216,40,0.8648
slashdot-uniform_500k_owl_sqrt_20260514-130216,41,0.8607
slashdot-uniform_500k_owl_sqrt_20260514-130216,42,0.8642
slashdot-uniform_500k_owl_sqrt_20260514-130216,43,0.8645
slashdot-uniform_500k_owl_sqrt_20260514-130216,44,0.8645
slashdot-uniform_500k_owl_sqrt_20260514-130216,45,0.8641
slashdot-uniform_500k_owl_sqrt_20260514-130216,46,0.8637
slashdot-uniform_500k_owl_sqrt_20260514-130216,47,0.8638
slashdot-uniform_500k_owl_sqrt_20260514-130216,48,0.8634
slashdot-uniform_500k_owl_sqrt_20260514-130216,49,0.8634
slashdot-uniform_5m_owl_linear_20260514-153527,0,0.7334
slashdot-uniform_5m_owl_linear_20260514-153527,1,0.7286
slashdot-uniform_5m_owl_linear_20260514-153527,2,0.7446
slashdot-uniform_5m_owl_linear_20260514-153527,3,0.7811
slashdot-uniform_5m_owl_linear_20260514-153527,4,0.7852
slashdot-uniform_5m_owl_linear_20260514-153527,5,0.7795
slashdot-uniform_5m_owl_linear_20260514-153527,6,0.8084
slashdot-uniform_5m_owl_linear_20260514-153527,7,0.7887
slashdot-uniform_5m_owl_linear_20260514-153527,8,0.8036
slashdot-uniform_5m_owl_linear_20260514-153527,9,0.8129
slashdot-uniform_5m_owl_linear_20260514-153527,10,0.8282
slashdot-uniform_5m_owl_linear_20260514-153527,11,0.8218
slashdot-uniform_5m_owl_linear_20260514-153527,12,0.8193
slashdot-uniform_5m_owl_linear_20260514-153527,13,0.8324
slashdot-uniform_5m_owl_linear_20260514-153527,14,0.806
slashdot-uniform_5m_owl_linear_20260514-153527,15,0.8295
slashdot-uniform_5m_owl_linear_20260514-153527,16,0.8285
slashdot-uniform_5m_owl_linear_20260514-153527,17,0.8333
slashdot-uniform_5m_owl_linear_20260514-153527,18,0.8383
slashdot-uniform_5m_owl_linear_20260514-153527,19,0.8389
slashdot-uniform_5m_owl_linear_20260514-153527,20,0.8457
slashdot-uniform_5m_owl_linear_20260514-153527,21,0.8303
slashdot-uniform_5m_owl_linear_20260514-153527,22,0.827
slashdot-uniform_5m_owl_linear_20260514-153527,23,0.8257
slashdot-uniform_5m_owl_linear_20260514-153527,24,0.8239
slashdot-uniform_5m_owl_linear_20260514-153527,25,0.8255
slashdot-uniform_5m_owl_linear_20260514-153527,26,0.83
slashdot-uniform_5m_owl_linear_20260514-153527,27,0.83
slashdot-uniform_5m_owl_linear_20260514-153527,28,0.8253
slashdot-uniform_5m_owl_linear_20260514-153527,29,0.8397
slashdot-uniform_5m_owl_linear_20260514-153527,30,0.8325
slashdot-uniform_5m_owl_linear_20260514-153527,31,0.8246
slashdot-uniform_5m_owl_linear_20260514-153527,32,0.8323
slashdot-uniform_5m_owl_linear_20260514-153527,33,0.8362
slashdot-uniform_5m_owl_linear_20260514-153527,34,0.8383
slashdot-uniform_5m_owl_linear_20260514-153527,35,0.8442
slashdot-uniform_5m_owl_log_20260514-171429,0,0.8385
slashdot-uniform_5m_owl_log_20260514-171429,1,0.8454
slashdot-uniform_5m_owl_log_20260514-171429,2,0.8206
slashdot-uniform_5m_owl_log_20260514-171429,3,0.8685
slashdot-uniform_5m_owl_log_20260514-171429,4,0.8969
slashdot-uniform_5m_owl_log_20260514-171429,5,0.8908
slashdot-uniform_5m_owl_log_20260514-171429,6,0.9079
slashdot-uniform_5m_owl_log_20260514-171429,7,0.9094
slashdot-uniform_5m_owl_log_20260514-171429,8,0.9143
slashdot-uniform_5m_owl_log_20260514-171429,9,0.9128
slashdot-uniform_5m_owl_log_20260514-171429,10,0.9188
slashdot-uniform_5m_owl_log_20260514-171429,11,0.9223
slashdot-uniform_5m_owl_log_20260514-171429,12,0.9151
slashdot-uniform_5m_owl_log_20260514-171429,13,0.9074
slashdot-uniform_5m_owl_log_20260514-171429,14,0.9145
slashdot-uniform_5m_owl_log_20260514-171429,15,0.9133
slashdot-uniform_5m_owl_log_20260514-171429,16,0.8895
slashdot-uniform_5m_owl_log_20260514-171429,17,0.9002
slashdot-uniform_5m_owl_log_20260514-171429,18,0.915
slashdot-uniform_5m_owl_log_20260514-171429,19,0.907
slashdot-uniform_5m_owl_log_20260514-171429,20,0.9112
slashdot-uniform_5m_owl_log_20260514-171429,21,0.9023
slashdot-uniform_5m_owl_log_20260514-171429,22,0.9126
slashdot-uniform_5m_owl_log_20260514-171429,23,0.9144
slashdot-uniform_5m_owl_log_20260514-171429,24,0.9154
slashdot-uniform_5m_owl_log_20260514-171429,25,0.9018
slashdot-uniform_5m_owl_log_20260514-171429,26,0.8954
slashdot-uniform_5m_owl_sqrt_20260514-141310,0,0.7966
slashdot-uniform_5m_owl_sqrt_20260514-141310,1,0.8085
slashdot-uniform_5m_owl_sqrt_20260514-141310,2,0.8258
slashdot-uniform_5m_owl_sqrt_20260514-141310,3,0.8536
slashdot-uniform_5m_owl_sqrt_20260514-141310,4,0.8736
slashdot-uniform_5m_owl_sqrt_20260514-141310,5,0.8757
slashdot-uniform_5m_owl_sqrt_20260514-141310,6,0.896
slashdot-uniform_5m_owl_sqrt_20260514-141310,7,0.8915
slashdot-uniform_5m_owl_sqrt_20260514-141310,8,0.8957
slashdot-uniform_5m_owl_sqrt_20260514-141310,9,0.8992
slashdot-uniform_5m_owl_sqrt_20260514-141310,10,0.905
slashdot-uniform_5m_owl_sqrt_20260514-141310,11,0.9137
slashdot-uniform_5m_owl_sqrt_20260514-141310,12,0.9074
slashdot-uniform_5m_owl_sqrt_20260514-141310,13,0.9039
slashdot-uniform_5m_owl_sqrt_20260514-141310,14,0.9089
slashdot-uniform_5m_owl_sqrt_20260514-141310,15,0.9089
slashdot-uniform_5m_owl_sqrt_20260514-141310,16,0.9034
slashdot-uniform_5m_owl_sqrt_20260514-141310,17,0.9046
slashdot-uniform_5m_owl_sqrt_20260514-141310,18,0.91
slashdot-uniform_5m_owl_sqrt_20260514-141310,19,0.9114
slashdot-uniform_5m_owl_sqrt_20260514-141310,20,0.9105
slashdot-uniform_5m_owl_sqrt_20260514-141310,21,0.9063
slashdot-uniform_5m_owl_sqrt_20260514-141310,22,0.9129
slashdot-uniform_5m_owl_sqrt_20260514-141310,23,0.9063
slashdot-uniform_5m_owl_sqrt_20260514-141310,24,0.9102
slashdot-uniform_5m_owl_sqrt_20260514-141310,25,0.9085
slashdot-uniform_5m_owl_sqrt_20260514-141310,26,0.9039
