term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,node_variant,twohop_variant,pooled,pooled_spec,p_fdr
tgt_out,4009,-0.08099255080376133,-0.08099255080376032,0.05531794606181325,0.06656743005636175,-1.2166993788882345,0.22371861548066097,0.9222005610719722,"cluster_2way(u,v)",0.2385405140197091,0.8488401097530556,wiki-elec,walk_localattn4,atomic_zscored,,,False,,0.3977219830767306
tgt_in,4009,-1.251565388774641,-1.251565388774651,0.0620136931941959,0.07022939763405796,-17.82110385306353,0.0,0.286056656315905,"cluster_2way(u,v)",0.2385405140197091,0.8488401097530556,wiki-elec,walk_localattn4,atomic_zscored,,,False,,0.0
twohop_in,4009,0.04245449772677899,0.04245449772677901,0.08437048772395131,0.09417466523754375,0.45080593193182966,0.6521294256206085,1.0433685796513554,"cluster_2way(u,v)",0.2385405140197091,0.8488401097530556,wiki-elec,walk_localattn4,atomic_zscored,,,False,,0.7452907721378382
twohop_out,4009,-0.1290923026280073,-0.12909230262800742,0.057872216322611386,0.07295498598210695,-1.7694788216348734,0.07681400199285959,0.8788928376828283,"cluster_2way(u,v)",0.2385405140197091,0.8488401097530556,wiki-elec,walk_localattn4,atomic_zscored,,,False,,0.20483733864762557
const,4009,2.6708657689025275,,0.08685330664468768,0.10324324375275869,25.86964213656994,0.0,14.452476282426863,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,
src_out,4009,-0.1921039634405416,-0.19210396344054265,0.053583181880041006,0.06601023331387462,-2.910214883306032,0.003611803385354939,0.8252210712100989,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,0.010835410156064817
src_in,4009,0.03936838285433925,0.03936838285433945,0.08244318618002373,0.1007427664948732,0.3907812364507849,0.6959589454963204,1.0401535878289556,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,0.7624155712116658
tgt_out,4009,0.08365572777524773,0.0836557277752466,0.05570660143485303,0.056740751152833585,1.4743500231415254,0.14038737310073435,1.0872545178371718,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,0.30629972312887493
tgt_in,4009,-1.6458911701699177,-1.6458911701699284,0.07542935875974338,0.08799989251514453,-18.703331596531942,0.0,0.19284063237638888,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,0.0
twohop_in,4009,-0.012615774964381186,-0.012615774964381194,0.08460844646757414,0.10496865459076082,-0.12018611664183039,0.9043357153682401,0.9874634703276187,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,0.9043357153682402
twohop_out,4009,-0.06010042220256936,-0.06010042220256943,0.055926072490410726,0.0544530102822663,-1.1037116569135252,0.26971823736810174,0.9416699642639936,"cluster_2way(u,v)",0.2636811931761972,0.8553255175854327,wiki-elec,GINEConv,atomic_zscored,,,False,,0.4315491797889628
const,4009,2.6710903569569844,,0.08101004582442548,0.08353368480044472,31.976206524804997,0.0,14.45572250047447,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,
src_out,4009,-0.6999663907970936,-0.6999663907970956,0.06440843540649126,0.07463655603223014,-9.378331852488325,0.0,0.4966019939081142,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,0.0
src_in,4009,0.17961597873661916,0.1796159787366201,0.08688214119263407,0.10934461138966692,1.6426596286169883,0.1004533760641293,1.196757694464401,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,0.2410881025539103
tgt_out,4009,0.05264936316860859,0.0526493631686079,0.0575458516516964,0.06294272537992164,0.8364646247968701,0.40289356975833934,1.0540599880611432,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,0.5827734600119311
tgt_in,4009,-1.237666744722307,-1.2376667447223166,0.06689886217032981,0.0696534969324882,-17.768910381081344,0.0,0.2900602135212868,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,0.0
twohop_in,4009,-0.18223480345892698,-0.18223480345892695,0.09053558958670746,0.11598606771368285,-1.5711783928116463,0.11614121751947604,0.8334056309151725,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,0.26546564004451667
twohop_out,4009,-0.07906508765936755,-0.07906508765936768,0.0589304164758531,0.06159918569568062,-1.2835411177344778,0.19930256378835187,0.923979782806503,"cluster_2way(u,v)",0.22913646495441942,0.8720379146919431,wiki-elec,SiGAT,atomic_zscored,,,False,,0.3679431946861881
const,9739,2.41270952539305,,0.04858791808489375,0.05521143147238289,43.69945609180415,0.0,11.16416980259395,"cluster_2way(u,v)",0.2453504194698115,0.8392032036143341,wiki-rfa,walk_full,atomic_zscored,,,False,,
