exp_id,change,seed,best_epoch,val_auc,test_auc,train_auc,train_loss,val_loss,gap_loss,gap_auc,runtime_per_epoch_min,runtime_total_min,verdict,status,return_code,run_log,event_file,tmp_data_dir,cache_path,num_walks,max_walk_length,batch_size,epochs
E14_HARDNODE_L10,"Hard-node reweight λ=1.0 on E13 stack (miner 16/16/2/2, 5 epochs, simple accuracy)",42,20,0.9279122352600098,,0.9841495752334595,,,,0.05623733997344971,9.218129811525344,460.90649057626723,Baseline,ok,0,/home/eng/shilo_avital/yolo_lab/walk_to_paint/outputs/transformer_incremental/slashdot090221_seed42_nw5000000_mw80_bs1024_ep50_20260420-134149/artifacts/E14_HARDNODE_L10/run.log,/home/eng/shilo_avital/yolo_lab/walk_to_paint/outputs/transformer_incremental/slashdot090221_seed42_nw5000000_mw80_bs1024_ep50_20260420-134149/runs/slashdot090221/E14_HARDNODE_L10/logs/slashdot090221-E14_HARDNODE_L10/version_0/events.out.tfevents.1776686407.seqspace02.2909242.0,/home/eng/shilo_avital/yolo_lab/walk_to_paint/tmp/transformer_incremental/slashdot090221_seed42_nw5000000_mw80_bs1024_ep50_20260420-134149/tmp_data,/home/eng/shilo_avital/yolo_lab/walk_to_paint/tmp/transformer_incremental/slashdot090221_seed42_nw5000000_mw80_bs1024_ep50_20260420-134149/tmp_data/dataset_cache.pt,5000000,80,1024,50
