term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,node_variant,twohop_variant,pooled,pooled_spec,p_fdr
b_2hop,75997,-0.03268270756920753,-0.010355546029401821,0.06267590809408859,0.08051589090712731,-0.40591623840945956,0.6848041462498882,0.9678456009588648,"cluster_2way(u,v)",0.09499891381071301,0.9335368501388213,epinions,walk_localattn4,marginal3,out_out,out,False,,0.716308453220222
const,70480,4.998660093522301,,0.061949946475906896,0.07680754040377054,65.08033022857887,0.0,148.2144325165712,"cluster_2way(u,v)",0.15698206106376278,0.9442820658342792,epinions,walk_localattn4,marginal3,out_out,in,False,,
b_src,70480,-2.89604866939188,-1.0310839069476407,0.04867839849756009,0.0634175662686742,-45.66634829729212,0.0,0.05524106509542395,"cluster_2way(u,v)",0.15698206106376278,0.9442820658342792,epinions,walk_localattn4,marginal3,out_out,in,False,,0.0
b_tgt,70480,-0.12663956841545826,-0.048770340056405,0.04424690718659808,0.05979760690365713,-2.1178032863337406,0.03419173090935068,0.8810511740456682,"cluster_2way(u,v)",0.15698206106376278,0.9442820658342792,epinions,walk_localattn4,marginal3,out_out,in,False,,0.043252789905825755
b_2hop,70480,-1.2664109288685184,-0.33286833061999993,0.07420068496426414,0.09773516166991901,-12.9575774698728,0.0,0.2818413573674352,"cluster_2way(u,v)",0.15698206106376278,0.9442820658342792,epinions,walk_localattn4,marginal3,out_out,in,False,,0.0
const,76219,4.253478978464807,,0.06500031079217976,0.09106711765286184,46.70707812098124,0.0,70.34973231203448,"cluster_2way(u,v)",0.09822442400661613,0.9333761922880122,epinions,walk_localattn4,marginal3,out_out,inout,False,,
b_src,76219,-2.209051985658042,-0.7812620050778715,0.038738570877935086,0.05423118760576258,-40.73397768304283,0.0,0.10980469561490491,"cluster_2way(u,v)",0.09822442400661613,0.9333761922880122,epinions,walk_localattn4,marginal3,out_out,inout,False,,0.0
b_tgt,76219,0.06518161154868028,0.025137356716225103,0.04192161837187351,0.055793913221083805,1.1682566750677201,0.24270324562807177,1.0673528503872867,"cluster_2way(u,v)",0.09822442400661613,0.9333761922880122,epinions,walk_localattn4,marginal3,out_out,inout,False,,0.2774940859370074
b_2hop,76219,-0.9745653791356997,-0.24518396215449403,0.08097407657471636,0.11418683922660995,-8.534831034263258,0.0,0.37735632485996223,"cluster_2way(u,v)",0.09822442400661613,0.9333761922880122,epinions,walk_localattn4,marginal3,out_out,inout,False,,0.0
const,70569,4.8075814815879685,,0.06692639388053737,0.07581105120848808,63.4153122130787,0.0,122.43514749417614,"cluster_2way(u,v)",0.09812679182602735,0.9440689254488515,epinions,walk_localattn4,marginal3,in_in,out,False,,
b_src,70569,-0.683925019386564,-0.1988684522768727,0.054799458474585165,0.0888820094110371,-7.694751996703128,1.4210854715202004e-14,0.5046324081625654,"cluster_2way(u,v)",0.09812679182602735,0.9440689254488515,epinions,walk_localattn4,marginal3,in_in,out,False,,2.7044445977829363e-14
b_tgt,70569,-2.7624058364775186,-0.7337884956280408,0.0566496751146937,0.08449891191611845,-32.69161429226144,0.0,0.06313968173572529,"cluster_2way(u,v)",0.09812679182602735,0.9440689254488515,epinions,walk_localattn4,marginal3,in_in,out,False,,0.0
b_2hop,70569,-0.7791882485778968,-0.24741706674929845,0.06655921872524968,0.08182331745863189,-9.522814190121753,0.0,0.45877827410878974,"cluster_2way(u,v)",0.09812679182602735,0.9440689254488515,epinions,walk_localattn4,marginal3,in_in,out,False,,0.0
const,76942,4.0175672203143975,,0.04503151813616665,0.06341887664918243,63.34970646892072,0.0,55.565762005675644,"cluster_2way(u,v)",0.0730302442111701,0.9397208286761457,epinions,walk_localattn4,marginal3,in_in,in,False,,
b_src,76942,-0.5275255334835817,-0.1534865375498869,0.06683890173531436,0.10479591151019364,-5.033836968270165,4.807585798349834e-07,0.5900632564640441,"cluster_2way(u,v)",0.0730302442111701,0.9397208286761457,epinions,walk_localattn4,marginal3,in_in,in,False,,7.942168508172574e-07
b_tgt,76942,-2.2679744439168705,-0.6166527881143282,0.04979111849875957,0.07100065046576641,-31.943009381447773,0.0,0.103521656779706,"cluster_2way(u,v)",0.0730302442111701,0.9397208286761457,epinions,walk_localattn4,marginal3,in_in,in,False,,0.0
b_2hop,76942,-0.38240642787282075,-0.10047975279003771,0.0814796588213441,0.11526010018651613,-3.317769351701094,0.0009073937993899772,0.6822177245535697,"cluster_2way(u,v)",0.0730302442111701,0.9397208286761457,epinions,walk_localattn4,marginal3,in_in,in,False,,0.0013401508421759664
const,77253,3.9892393858967137,,0.05835877685144952,0.07831807712322571,50.93638062155232,0.0,54.013790084452275,"cluster_2way(u,v)",0.0720001694871637,0.9393551059505779,epinions,walk_localattn4,marginal3,in_in,inout,False,,
b_src,77253,-0.6488478240913274,-0.18889345331873644,0.05395422118678976,0.0862355546892465,-7.524133478696556,5.306866057708248e-14,0.5226476119716612,"cluster_2way(u,v)",0.0720001694871637,0.9393551059505779,epinions,walk_localattn4,marginal3,in_in,inout,False,,9.924528731298543e-14
b_tgt,77253,-2.2886981878860806,-0.6222118861339618,0.04947681372355822,0.0706650423630018,-32.38798295951178,0.0,0.10139837760679116,"cluster_2way(u,v)",0.0720001694871637,0.9393551059505779,epinions,walk_localattn4,marginal3,in_in,inout,False,,0.0
b_2hop,77253,-0.2063661694702631,-0.0519583913408283,0.07460309064295736,0.09695333042829496,-2.1285103725538135,0.03329479087668741,0.8135351300092393,"cluster_2way(u,v)",0.0720001694871637,0.9393551059505779,epinions,walk_localattn4,marginal3,in_in,inout,False,,0.04230396958449694
const,75997,4.585142229268456,,0.05789626607010314,0.06663486385290589,68.80995869354511,0.0,98.01712705503061,"cluster_2way(u,v)",0.1546479413149625,0.9335368501388213,epinions,walk_localattn4,marginal3,out_in,out,False,,
b_src,75997,-1.9432057551644615,-0.6867219675094777,0.03999345634658559,0.0596540409615244,-32.57458713346491,0.0,0.14324400772325457,"cluster_2way(u,v)",0.1546479413149625,0.9335368501388213,epinions,walk_localattn4,marginal3,out_in,out,False,,0.0
b_tgt,75997,-2.430719356784738,-0.6502237713001265,0.05160160749069091,0.0767596824462317,-31.666615589341426,0.0,0.08797352546248068,"cluster_2way(u,v)",0.1546479413149625,0.9335368501388213,epinions,walk_localattn4,marginal3,out_in,out,False,,0.0
b_2hop,75997,-0.22694870025423833,-0.07190890494060337,0.0578223823500735,0.07145221675465725,-3.17623036152263,0.0014920242017810725,0.796961665172295,"cluster_2way(u,v)",0.1546479413149625,0.9335368501388213,epinions,walk_localattn4,marginal3,out_in,out,False,,0.0021665695972081455
const,76942,4.998670524060781,,0.055616223071053766,0.07092991911180638,70.47337127484114,0.0,148.21597848097548,"cluster_2way(u,v)",0.15653695726284012,0.9397208286761457,epinions,walk_localattn4,marginal3,out_in,in,False,,
b_src,76942,-2.2438046436247254,-0.8120936343274254,0.042955238180215606,0.060113294000098204,-37.32626336565519,0.0,0.10605423724311724,"cluster_2way(u,v)",0.15653695726284012,0.9397208286761457,epinions,walk_localattn4,marginal3,out_in,in,False,,0.0
b_tgt,76942,-1.9412793879205934,-0.5278257655331801,0.05109740651613051,0.07365483820114754,-26.35644087112187,0.0,0.1435202142397917,"cluster_2way(u,v)",0.15653695726284012,0.9397208286761457,epinions,walk_localattn4,marginal3,out_in,in,False,,0.0
b_2hop,76942,-0.848958216737795,-0.22306924133413017,0.06863689364441973,0.09510053702212305,-8.926955023821828,0.0,0.4278604376907672,"cluster_2way(u,v)",0.15653695726284012,0.9397208286761457,epinions,walk_localattn4,marginal3,out_in,in,False,,0.0
const,82681,4.435517266873696,,0.059639610833036545,0.08256844093438342,53.719280837560824,0.0,84.3957687350062,"cluster_2way(u,v)",0.12571193564430183,0.9299839140794136,epinions,walk_localattn4,marginal3,out_in,inout,False,,
b_src,82681,-1.7402087187980846,-0.6261418152116063,0.03640924654501167,0.05420637345004445,-32.10339685243521,0.0,0.1754837700328195,"cluster_2way(u,v)",0.12571193564430183,0.9299839140794136,epinions,walk_localattn4,marginal3,out_in,inout,False,,0.0
b_tgt,82681,-2.126527820068612,-0.5810635794115324,0.045956545880237946,0.06575686863983476,-32.339250089843624,0.0,0.11925063550224348,"cluster_2way(u,v)",0.12571193564430183,0.9299839140794136,epinions,walk_localattn4,marginal3,out_in,inout,False,,0.0
b_2hop,82681,-0.46224381299629935,-0.1182985946780097,0.06661817032133842,0.09461857448031794,-4.885339010179792,1.0325104236041938e-06,0.6298687510317226,"cluster_2way(u,v)",0.12571193564430183,0.9299839140794136,epinions,walk_localattn4,marginal3,out_in,inout,False,,1.6927685123226251e-06
const,75997,4.290697424971017,,0.05353617260632986,0.06258455617911114,68.55840620953583,0.0,73.01737488644065,"cluster_2way(u,v)",0.11026810300710022,0.9335368501388213,epinions,walk_localattn4,marginal3,inout_inout,out,False,,
b_src,75997,-2.051889479591,-0.6555810065801438,0.0462016713189598,0.07351605665658079,-27.910766340149245,0.0,0.1284918912705315,"cluster_2way(u,v)",0.11026810300710022,0.9335368501388213,epinions,walk_localattn4,marginal3,inout_inout,out,False,,0.0
b_tgt,75997,-1.5490965599984454,-0.4824848061289938,0.051732176738258896,0.079432927901464,-19.501944608161605,0.0,0.21243981378144317,"cluster_2way(u,v)",0.11026810300710022,0.9335368501388213,epinions,walk_localattn4,marginal3,inout_inout,out,False,,0.0
b_2hop,75997,0.03543468685042483,0.01122751320220289,0.054504224200640154,0.07676822467591075,0.46158012641321305,0.6443824490114056,1.0360699769248058,"cluster_2way(u,v)",0.11026810300710022,0.9335368501388213,epinions,walk_localattn4,marginal3,inout_inout,out,False,,0.6797880780779664
const,76942,4.661550710481378,,0.05322637535493412,0.06964258364819305,66.93534998686579,0.0,105.80002021385145,"cluster_2way(u,v)",0.12383693953574648,0.9397208286761457,epinions,walk_localattn4,marginal3,inout_inout,in,False,,
b_src,76942,-2.5821414630046697,-0.834897255633449,0.05200105308656085,0.0785274843809551,-32.882009189013374,0.0,0.07561191041718969,"cluster_2way(u,v)",0.12383693953574648,0.9397208286761457,epinions,walk_localattn4,marginal3,inout_inout,in,False,,0.0
b_tgt,76942,-1.1576115704129337,-0.3686334443356289,0.0488861035105523,0.06679334801462268,-17.331240382792377,0.0,0.3142358154204531,"cluster_2way(u,v)",0.12383693953574648,0.9397208286761457,epinions,walk_localattn4,marginal3,inout_inout,in,False,,0.0
b_2hop,76942,-0.16205931843486418,-0.04258213007620446,0.06671638109242936,0.09786816543818277,-1.6558941072337456,0.09774326518835585,0.8503907591952199,"cluster_2way(u,v)",0.12383693953574648,0.9397208286761457,epinions,walk_localattn4,marginal3,inout_inout,in,False,,0.11778267939015265
const,82681,3.859972421503429,,0.05319077464553335,0.07278532954203963,53.03228611850924,0.0,47.46404236387384,"cluster_2way(u,v)",0.08925104652556992,0.9299839140794136,epinions,walk_localattn4,marginal3,inout_inout,inout,False,,
b_src,82681,-1.8461104569521358,-0.6035937787335252,0.042043983537944946,0.06731318560709944,-27.425688448734313,0.0,0.15784993796906638,"cluster_2way(u,v)",0.08925104652556992,0.9299839140794136,epinions,walk_localattn4,marginal3,inout_inout,inout,False,,0.0
b_tgt,82681,-1.394744048594275,-0.44405785121023883,0.04537252703854988,0.06321094455547858,-22.06491389114024,0.0,0.24789647769987483,"cluster_2way(u,v)",0.08925104652556992,0.9299839140794136,epinions,walk_localattn4,marginal3,inout_inout,inout,False,,0.0
b_2hop,82681,0.2519522857108538,0.06448026017331467,0.06478025975924982,0.09556907662702131,2.63633692616024,0.008380647175965317,1.2865346497340466,"cluster_2way(u,v)",0.08925104652556992,0.9299839140794136,epinions,walk_localattn4,marginal3,inout_inout,inout,False,,0.011585406656054453
const,75997,2.9012964022177514,,0.03748626963878195,0.06539044297361378,44.368814008317344,0.0,18.19772165067541,"cluster_2way(u,v)",0.07468371117963435,0.9203126439201548,epinions,GINEConv,marginal3,out_out,out,False,,
b_src,75997,-1.9884589421970376,-0.7027142820405063,0.03556881108596946,0.07715309136576967,-25.772900437263004,0.0,0.13690624339713872,"cluster_2way(u,v)",0.07468371117963435,0.9203126439201548,epinions,GINEConv,marginal3,out_out,out,False,,0.0
b_tgt,75997,0.06952651569368705,0.026815697758853344,0.04162550252506252,0.05953562234692067,1.1678137046850428,0.24288191883175125,1.0720004856644323,"cluster_2way(u,v)",0.07468371117963435,0.9203126439201548,epinions,GINEConv,marginal3,out_out,out,False,,0.2774940859370074
b_2hop,75997,0.36500204523552676,0.1156512345942695,0.052417924857776674,0.08527741525514396,4.280172471732013,1.8674853370148625e-05,1.4405169543426561,"cluster_2way(u,v)",0.07468371117963435,0.9203126439201548,epinions,GINEConv,marginal3,out_out,out,False,,2.944356443760659e-05
const,70480,4.58567385861234,,0.05178056106540901,0.08305174358145494,55.21466089528673,0.0,98.06924968970971,"cluster_2way(u,v)",0.12005585414978204,0.924588535754824,epinions,GINEConv,marginal3,out_out,in,False,,
b_src,70480,-2.14504345650411,-0.7637025617283176,0.03913260361723874,0.08710989207815853,-24.624567948947632,0.0,0.11706294978703144,"cluster_2way(u,v)",0.12005585414978204,0.924588535754824,epinions,GINEConv,marginal3,out_out,in,False,,0.0
b_tgt,70480,0.3174909433194997,0.12226937808034662,0.03917001780198649,0.05880351410497804,5.3991831636576,6.69449993218052e-08,1.3736768038570906,"cluster_2way(u,v)",0.12005585414978204,0.924588535754824,epinions,GINEConv,marginal3,out_out,in,False,,1.120939523527901e-07
b_2hop,70480,-2.1364487730275434,-0.5615524316172922,0.06328582384578677,0.13860572769377996,-15.413856328849375,0.0,0.11807340483788285,"cluster_2way(u,v)",0.12005585414978204,0.924588535754824,epinions,GINEConv,marginal3,out_out,in,False,,0.0
const,76219,3.8335334608164904,,0.05671589071226276,0.09382974495168142,40.8562707144798,0.0,46.2255863005073,"cluster_2way(u,v)",0.07914742830323473,0.9200986630630158,epinions,GINEConv,marginal3,out_out,inout,False,,
b_src,76219,-1.9446353345720522,-0.6877473733063895,0.035066544913630454,0.07308103195163214,-26.609303161716262,0.0,0.1430393753435213,"cluster_2way(u,v)",0.07914742830323473,0.9200986630630158,epinions,GINEConv,marginal3,out_out,inout,False,,0.0
b_tgt,76219,0.4574828135237082,0.17642872586079938,0.03916840879753092,0.0604127628096731,7.572618636313344,3.6637359812630166e-14,1.5800915897005765,"cluster_2way(u,v)",0.07914742830323473,0.9200986630630158,epinions,GINEConv,marginal3,out_out,inout,False,,6.896444200024501e-14
b_2hop,76219,-1.0808969180739567,-0.27193515666336276,0.07181931336909397,0.13696778311438354,-7.89161431612926,2.886579864025407e-15,0.3392910728351773,"cluster_2way(u,v)",0.07914742830323473,0.9200986630630158,epinions,GINEConv,marginal3,out_out,inout,False,,5.5794295358343436e-15
const,70569,4.469210428373673,,0.05462356942926977,0.08922420602534013,50.089663191896534,0.0,87.28777584652597,"cluster_2way(u,v)",0.17726234810938324,0.9245419376780173,epinions,GINEConv,marginal3,in_in,out,False,,
b_src,70569,-1.3516695872853324,-0.3930320301109303,0.04896840067147573,0.1268017233464876,-10.659709912552806,0.0,0.25880779752079675,"cluster_2way(u,v)",0.17726234810938324,0.9245419376780173,epinions,GINEConv,marginal3,in_in,out,False,,0.0
b_tgt,70569,-3.5988331754582576,-0.9559719093278564,0.05159164012716073,0.11440563362063176,-31.456782866060266,0.0,0.027355623044796516,"cluster_2way(u,v)",0.17726234810938324,0.9245419376780173,epinions,GINEConv,marginal3,in_in,out,False,,0.0
b_2hop,70569,0.12188514697952015,0.038702413185797764,0.051851333394655544,0.08237296094141025,1.4796742230282809,0.13896020792610608,1.1296243535604598,"cluster_2way(u,v)",0.17726234810938324,0.9245419376780173,epinions,GINEConv,marginal3,in_in,out,False,,0.16401860607671537
const,76942,4.466122322747401,,0.04481234122300122,0.07352451747512191,60.743306805904275,0.0,87.01863775214521,"cluster_2way(u,v)",0.1504013490158428,0.9200566660601492,epinions,GINEConv,marginal3,in_in,in,False,,
b_src,76942,-1.0090025389192432,-0.29357499542264254,0.05933341239903017,0.13124112240779215,-7.688158409557582,1.4876988529977098e-14,0.364582455074717,"cluster_2way(u,v)",0.1504013490158428,0.9200566660601492,epinions,GINEConv,marginal3,in_in,in,False,,2.8249929867912555e-14
b_tgt,76942,-3.0777242612223845,-0.8368203847359139,0.045862940238287866,0.10061964463321485,-30.587707524127136,0.0,0.046063967013117664,"cluster_2way(u,v)",0.1504013490158428,0.9200566660601492,epinions,GINEConv,marginal3,in_in,in,False,,0.0
b_2hop,76942,-0.6582067053386624,-0.17294805269112667,0.07456486956729053,0.1372805111021385,-4.794611413188489,1.6299046063927847e-06,0.5177790328001445,"cluster_2way(u,v)",0.1504013490158428,0.9200566660601492,epinions,GINEConv,marginal3,in_in,in,False,,2.6570520375912564e-06
