term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
ds_bitcoin-alpha,173072,3.7984424368519494,0.4459165946801873,0.08662409213898956,0.10551248073875942,35.999934891651286,0.0,44.631613770122044,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2,True,shared_slope,
ds_bitcoin-otc,173072,3.918224828699836,0.5561446489082035,0.07025413729091208,0.07879536061374376,49.726593014873586,0.0,50.311054719787016,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2,True,shared_slope,
ds_epinions,173072,4.002764888945779,2.0005762298642082,0.02078315267274025,0.028151730206266552,142.185395342229,0.0,54.74931673790548,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2,True,shared_slope,
ds_wiki-elec,173072,3.9586367144156167,0.9395170367397357,0.03523265447580399,0.043798220465623205,90.38350582126303,0.0,52.385860357910985,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2,True,shared_slope,
ds_wiki-rfa,173072,3.95762502587991,1.199830302554238,0.030315870157238193,0.04026831728113227,98.28136095804173,0.0,52.332888983338016,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2,True,shared_slope,
ds_slashdot090221,173072,3.7948536865017197,1.7662661367881474,0.024710906683035445,0.03294877222654324,115.17435795208841,0.0,44.47172911522672,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2,True,shared_slope,
src_out,173072,-1.4397315367474908,-0.5459382114764666,0.021415863604639058,0.04285042834568489,-33.598999877733405,0.0,0.23699137361758144,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,0.0
tgt_in,173072,-3.0916680355423822,-1.0570839384684343,0.026862962497693134,0.04697160766509758,-65.81993227878502,0.0,0.04542611879325775,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,0.0
ds_bitcoin-alpha,173072,4.282157097119994,0.5027020791753462,0.09752292341216581,0.14360868893996032,29.81823125556331,0.0,72.3964378431644,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,
ds_bitcoin-otc,173072,4.336364152316375,0.6154944712114321,0.07582758191493559,0.10771806729416629,40.2566093251027,0.0,76.4291488085366,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,
ds_epinions,173072,4.158646591125476,2.0784856841298587,0.021151512739908937,0.04870788245821679,85.37933453980263,0.0,63.98486628658483,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,
ds_wiki-elec,173072,4.422547950255902,1.0496187058370163,0.037606757822251695,0.0556505379345844,79.4699946198989,0.0,83.30828052176226,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,
ds_wiki-rfa,173072,4.555673591859835,1.3811402516195326,0.03304176912717412,0.050943468145424255,89.42605907503425,0.0,95.1708399527688,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,
ds_slashdot090221,173072,4.040418474635142,1.8805611282420747,0.025680294289593297,0.04764394722196333,84.80444443051003,0.0,56.85012816497869,"cluster_2way(u,v)",0.21104459167561207,0.8651370527872793,POOLED,GINEConv,srctgt2,True,shared_slope,
src_out,173072,-2.3839079054264296,-0.9039646524330636,0.024113628251201724,0.034490124216612746,-69.11856537408991,0.0,0.09218960439006924,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,0.0
tgt_in,173072,-2.1502425959064415,-0.7351975974822189,0.026170348472959473,0.038139708246173694,-56.378055700574514,0.0,0.11645590262108654,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,0.0
ds_bitcoin-alpha,173072,4.2332889372236275,0.49696522155237416,0.09457213855978075,0.08718337115426789,48.55615103174862,0.0,68.94361090530238,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,
ds_bitcoin-otc,173072,4.012070971290119,0.5694649743882451,0.06807792966726328,0.08602489598485306,46.63848674686627,0.0,55.261196491136374,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,
ds_epinions,173072,4.292370550723417,2.145320729993725,0.022521254666389726,0.03248488398795986,132.13439679557834,0.0,73.13964439434406,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,
ds_wiki-elec,173072,4.605802382852469,1.0931111184788678,0.038634310025062964,0.0475371237128112,96.88853727620904,0.0,100.06323967429336,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,
ds_wiki-rfa,173072,4.602980991897197,1.395482401704169,0.033334810895831436,0.04265337786223423,107.9159781146601,0.0,99.78132004468013,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,
ds_slashdot090221,173072,4.270973497595832,1.9878700163740115,0.02713566438302248,0.03848412142276938,110.98014816752145,0.0,71.5912956609847,"cluster_2way(u,v)",0.19761480191427294,0.8820433114541925,POOLED,SiGAT,srctgt2,True,shared_slope,
const,2419,3.1062861996266116,,0.11740113584347546,0.12236622744433324,25.385159488059898,0.0,22.33793154548207,"cluster_2way(u,v)",0.33472379277115105,0.9011988424968995,bitcoin-alpha,walk_full,srctgt2_zscored,False,,
src_out,2419,-0.9761624144298469,-0.9761624144298374,0.0734755755484178,0.09740337523026467,-10.021854089985773,0.0,0.37675415446236765,"cluster_2way(u,v)",0.33472379277115105,0.9011988424968995,bitcoin-alpha,walk_full,srctgt2_zscored,False,,0.0
tgt_in,2419,-0.9797478015805549,-0.9797478015805603,0.06517574814044678,0.09519043569645737,-10.292502544108194,0.0,0.3754057636539851,"cluster_2way(u,v)",0.33472379277115105,0.9011988424968995,bitcoin-alpha,walk_full,srctgt2_zscored,False,,0.0
const,2419,3.780672636735927,,0.15639799303658325,0.14199902063945438,26.62463881589243,0.0,43.84552392915989,"cluster_2way(u,v)",0.3539981173094253,0.9338569656883009,bitcoin-alpha,walk_localattn4,srctgt2_zscored,False,,
src_out,2419,-0.9724792920103253,-0.9724792920103159,0.08680654577705608,0.11099455440834431,-8.761504536813714,0.0,0.3781443446841634,"cluster_2way(u,v)",0.3539981173094253,0.9338569656883009,bitcoin-alpha,walk_localattn4,srctgt2_zscored,False,,0.0
tgt_in,2419,-1.0258147281008347,-1.0258147281008405,0.0752384873052966,0.09747219423005117,-10.5241780612811,0.0,0.358504262892068,"cluster_2way(u,v)",0.3539981173094253,0.9338569656883009,bitcoin-alpha,walk_localattn4,srctgt2_zscored,False,,0.0
const,2419,4.342126846598134,,0.19967305452776227,0.19589178038302196,22.165947127072354,0.0,76.87085812282508,"cluster_2way(u,v)",0.4070422043684241,0.9458453906572964,bitcoin-alpha,GINEConv,srctgt2_zscored,False,,
src_out,2419,-1.0990471318142818,-1.0990471318142851,0.10093343702879004,0.17323715342897295,-6.344176812307702,2.2361779095092515e-10,0.3331884171281354,"cluster_2way(u,v)",0.4070422043684241,0.9458453906572964,bitcoin-alpha,GINEConv,srctgt2_zscored,False,,2.2837561629030655e-10
tgt_in,2419,-1.128446908720861,-1.1284469087208613,0.08634580224235716,0.12439264861877812,-9.0716527162242,0.0,0.3235353463504947,"cluster_2way(u,v)",0.4070422043684241,0.9458453906572964,bitcoin-alpha,GINEConv,srctgt2_zscored,False,,0.0
const,2419,4.148246130353662,,0.18364228452043785,0.1962250805638755,21.140244246215605,0.0,63.32284283679727,"cluster_2way(u,v)",0.3828087639120251,0.9433650268706076,bitcoin-alpha,SiGAT,srctgt2_zscored,False,,
src_out,2419,-1.0414586810806457,-1.0414586810806354,0.09589060916413274,0.11280356042163435,-9.23249831111631,0.0,0.3529394801502584,"cluster_2way(u,v)",0.3828087639120251,0.9433650268706076,bitcoin-alpha,SiGAT,srctgt2_zscored,False,,0.0
tgt_in,2419,-1.0781336753258715,-1.0781336753258774,0.08230525051217447,0.09121279071487863,-11.819983435174144,0.0,0.34022991295587984,"cluster_2way(u,v)",0.3828087639120251,0.9433650268706076,bitcoin-alpha,SiGAT,srctgt2_zscored,False,,0.0
const,3560,2.6748403399589336,,0.07797242425624049,0.09737323051885681,27.46997635495864,0.0,14.51003298217925,"cluster_2way(u,v)",0.24348291002140354,0.8896067415730337,bitcoin-otc,walk_full,srctgt2_zscored,False,,
src_out,3560,-0.7772707685867335,-0.7772707685867422,0.053965777527131366,0.0734761725626904,-10.578541879322314,0.0,0.4596588162109119,"cluster_2way(u,v)",0.24348291002140354,0.8896067415730337,bitcoin-otc,walk_full,srctgt2_zscored,False,,0.0
tgt_in,3560,-0.8109334771059926,-0.810933477105988,0.051267513198466695,0.10144705338961761,-7.993662211079912,1.3322676295501878e-15,0.44444299516251234,"cluster_2way(u,v)",0.24348291002140354,0.8896067415730337,bitcoin-otc,walk_full,srctgt2_zscored,False,,1.4210854715202005e-15
const,3560,3.285925935431466,,0.10184757992226824,0.10478011356765346,31.360205897370395,0.0,26.733726562896695,"cluster_2way(u,v)",0.25273601817518787,0.927247191011236,bitcoin-otc,walk_localattn4,srctgt2_zscored,False,,
src_out,3560,-0.726831878112613,-0.7268318781126211,0.06387974882652826,0.08179375382649669,-8.886153821163289,0.0,0.4834381575248249,"cluster_2way(u,v)",0.25273601817518787,0.927247191011236,bitcoin-otc,walk_localattn4,srctgt2_zscored,False,,0.0
tgt_in,3560,-0.8823941197486083,-0.8823941197486032,0.06095773509892468,0.09542974700210874,-9.24653106047855,0.0,0.41379105950154416,"cluster_2way(u,v)",0.25273601817518787,0.927247191011236,bitcoin-otc,walk_localattn4,srctgt2_zscored,False,,0.0
const,3560,3.60787476246669,,0.11896778075813637,0.14392677544876928,25.067432735967273,0.0,36.887574593890584,"cluster_2way(u,v)",0.3019082940292659,0.9342696629213483,bitcoin-otc,GINEConv,srctgt2_zscored,False,,
src_out,3560,-0.7487935504784516,-0.7487935504784624,0.06856656548891937,0.11156484646928636,-6.711733795865469,1.9232615500186512e-11,0.4729367830504414,"cluster_2way(u,v)",0.3019082940292659,0.9342696629213483,bitcoin-otc,GINEConv,srctgt2_zscored,False,,2.0068816174107663e-11
tgt_in,3560,-1.039393863127321,-1.0393938631273212,0.06756548518253892,0.11451171471162673,-9.076747001342284,0.0,0.35366898881741954,"cluster_2way(u,v)",0.3019082940292659,0.9342696629213483,bitcoin-otc,GINEConv,srctgt2_zscored,False,,0.0
const,3560,3.4586422128769385,,0.11263767609469616,0.13917682044793378,24.850705755063725,0.0,31.773805149055992,"cluster_2way(u,v)",0.36232628822934265,0.9151685393258427,bitcoin-otc,SiGAT,srctgt2_zscored,False,,
src_out,3560,-0.9424741392963275,-0.9424741392963374,0.06584764253673232,0.09668766669576419,-9.747614887242042,0.0,0.38966256228324386,"cluster_2way(u,v)",0.36232628822934265,0.9151685393258427,bitcoin-otc,SiGAT,srctgt2_zscored,False,,0.0
tgt_in,3560,-1.112439652069402,-1.1124396520693944,0.0636388700856057,0.10232751525621535,-10.871363868105188,0.0,0.32875593182809015,"cluster_2way(u,v)",0.36232628822934265,0.9151685393258427,bitcoin-otc,SiGAT,srctgt2_zscored,False,,0.0
const,84080,2.6348222741349603,,0.014994598197714955,0.021256339601044543,123.95465652070615,0.0,13.940834596090884,"cluster_2way(u,v)",0.09263516648961523,0.9146408182683159,epinions,walk_full,srctgt2_zscored,False,,
src_out,84080,-0.5386366087502585,-0.5386366087502951,0.011622756763207644,0.018964470999778826,-28.402406202447747,0.0,0.5835433081049353,"cluster_2way(u,v)",0.09263516648961523,0.9146408182683159,epinions,walk_full,srctgt2_zscored,False,,0.0
tgt_in,84080,-0.4829089413830953,-0.4829089413832017,0.011330611652254474,0.01693791301154462,-28.510533797992238,0.0,0.6169860027077585,"cluster_2way(u,v)",0.09263516648961523,0.9146408182683159,epinions,walk_full,srctgt2_zscored,False,,0.0
const,84080,2.7372583371179244,,0.01564138356794559,0.021044950519540497,130.06722608239664,0.0,15.444583156618446,"cluster_2way(u,v)",0.08790728448297169,0.9225856327307327,epinions,walk_localattn4,srctgt2_zscored,False,,
src_out,84080,-0.5137216596871189,-0.5137216596871537,0.012104831818383028,0.01874991039862535,-27.39861944752453,0.0,0.5982648921273852,"cluster_2way(u,v)",0.08790728448297169,0.9225856327307327,epinions,walk_localattn4,srctgt2_zscored,False,,0.0
tgt_in,84080,-0.4870866163647461,-0.4870866163648534,0.011760355170001189,0.01637164178943491,-29.751849119926206,0.0,0.6144138123489014,"cluster_2way(u,v)",0.08790728448297169,0.9225856327307327,epinions,walk_localattn4,srctgt2_zscored,False,,0.0
const,84080,2.873090168489695,,0.017286439897852435,0.0459168390909488,62.571601734145574,0.0,17.691603853727287,"cluster_2way(u,v)",0.1727692737703439,0.9148430066603235,epinions,GINEConv,srctgt2_zscored,False,,
src_out,84080,-0.580783744292023,-0.5807837442916313,0.012103542670389475,0.026662361780986334,-21.78290689559977,0.0,0.5594597213317958,"cluster_2way(u,v)",0.1727692737703439,0.9148430066603235,epinions,GINEConv,srctgt2_zscored,False,,0.0
tgt_in,84080,-0.8236791168711846,-0.8236791168713704,0.011788468601156649,0.02299575017296876,-35.81875392955912,0.0,0.4388142321426935,"cluster_2way(u,v)",0.1727692737703439,0.9148430066603235,epinions,GINEConv,srctgt2_zscored,False,,0.0
const,84080,2.883065448973523,,0.01724692009167081,0.025420486493431538,113.41503828884177,0.0,17.86896571079779,"cluster_2way(u,v)",0.14129240515184238,0.9211822074215034,epinions,SiGAT,srctgt2_zscored,False,,
src_out,84080,-0.7225044480545436,-0.7225044480545821,0.012438127164663101,0.01879424986627794,-38.44284572117537,0.0,0.48553473546429005,"cluster_2way(u,v)",0.14129240515184238,0.9211822074215034,epinions,SiGAT,srctgt2_zscored,False,,0.0
tgt_in,84080,-0.5578434510611394,-0.5578434510612608,0.011888431112450722,0.0176464474650649,-31.612224056174234,0.0,0.5724422333666077,"cluster_2way(u,v)",0.14129240515184238,0.9211822074215034,epinions,SiGAT,srctgt2_zscored,False,,0.0
const,10370,2.1140044710117327,,0.039408077631037174,0.045624421034182086,46.33493254474195,0.0,8.281337349638418,"cluster_2way(u,v)",0.20261927067868424,0.8281581485053038,wiki-elec,walk_full,srctgt2_zscored,False,,
src_out,10370,-0.49948525366121144,-0.49948525366121155,0.032153416991693884,0.04290042900013488,-11.64289647685437,0.0,0.6068429495172049,"cluster_2way(u,v)",0.20261927067868424,0.8281581485053038,wiki-elec,walk_full,srctgt2_zscored,False,,0.0
tgt_in,10370,-1.2030253794454655,-1.203025379445442,0.03594220333603869,0.044570873731720195,-26.991290022418756,0.0,0.3002843621487579,"cluster_2way(u,v)",0.20261927067868424,0.8281581485053038,wiki-elec,walk_full,srctgt2_zscored,False,,0.0
const,10370,2.1694889234658246,,0.04047924979672596,0.04459029205008267,48.653839742271934,0.0,8.753809030921628,"cluster_2way(u,v)",0.20551387706759527,0.8327868852459016,wiki-elec,walk_localattn4,srctgt2_zscored,False,,
src_out,10370,-0.5030195453049096,-0.5030195453049097,0.032595844145068206,0.04168608330793419,-12.06684594446341,0.0,0.6047019751941329,"cluster_2way(u,v)",0.20551387706759527,0.8327868852459016,wiki-elec,walk_localattn4,srctgt2_zscored,False,,0.0
tgt_in,10370,-1.2227148005439814,-1.2227148005439574,0.03675587543157303,0.04473707879671325,-27.331127409995574,0.0,0.2944297628665254,"cluster_2way(u,v)",0.20551387706759527,0.8327868852459016,wiki-elec,walk_localattn4,srctgt2_zscored,False,,0.0
const,10370,2.510003981296835,,0.05066004378320467,0.06481869992821304,38.72345455982107,0.0,12.30497905018704,"cluster_2way(u,v)",0.252076380344994,0.8430086788813886,wiki-elec,GINEConv,srctgt2_zscored,False,,
src_out,10370,-0.20067356749913595,-0.20067356749913504,0.031537137187873286,0.04712127506441898,-4.258661660254255,2.0565446629428052e-05,0.8181794683367505,"cluster_2way(u,v)",0.252076380344994,0.8430086788813886,wiki-elec,GINEConv,srctgt2_zscored,False,,2.0565446629428052e-05
tgt_in,10370,-1.6220285630663733,-1.6220285630663662,0.04572970388512759,0.056235917302688225,-28.84328452109798,0.0,0.19749765599989078,"cluster_2way(u,v)",0.252076380344994,0.8430086788813886,wiki-elec,GINEConv,srctgt2_zscored,False,,0.0
const,10370,2.4239227972350217,,0.045004496683668814,0.05185242873534885,46.74656243406752,0.0,11.290061181505035,"cluster_2way(u,v)",0.20090176547976302,0.8588235294117647,wiki-elec,SiGAT,srctgt2_zscored,False,,
src_out,10370,-0.5488769073574035,-0.5488769073574038,0.035563107374308706,0.04440957091336059,-12.359428295945868,0.0,0.5775981424680241,"cluster_2way(u,v)",0.20090176547976302,0.8588235294117647,wiki-elec,SiGAT,srctgt2_zscored,False,,0.0
tgt_in,10370,-1.21545474211641,-1.2154547421163855,0.03985685113616777,0.044782265414587005,-27.141430449396108,0.0,0.2965751184279256,"cluster_2way(u,v)",0.20090176547976302,0.8588235294117647,wiki-elec,SiGAT,srctgt2_zscored,False,,0.0
const,17722,1.9834833562381768,,0.028600380303265473,0.035936506008514474,55.19410695542377,0.0,7.268016031076184,"cluster_2way(u,v)",0.18604439911140846,0.8170071098070195,wiki-rfa,walk_full,srctgt2_zscored,False,,
src_out,17722,-0.43426436313736144,-0.43426436313735844,0.023531490182839985,0.03290747108107306,-13.19652798805106,0.0,0.6477409940073638,"cluster_2way(u,v)",0.18604439911140846,0.8170071098070195,wiki-rfa,walk_full,srctgt2_zscored,False,,0.0
tgt_in,17722,-1.1778115374278146,-1.1778115374277962,0.027322524304002244,0.03433104103631429,-34.30748098148153,0.0,0.3079519429924097,"cluster_2way(u,v)",0.18604439911140846,0.8170071098070195,wiki-rfa,walk_full,srctgt2_zscored,False,,0.0
const,17722,2.0912558747136614,,0.030157847515507853,0.03437734741369186,60.832380391302465,0.0,8.095075183342125,"cluster_2way(u,v)",0.1988878061299486,0.8243426249858933,wiki-rfa,walk_localattn4,srctgt2_zscored,False,,
src_out,17722,-0.5414043914486024,-0.5414043914485986,0.02489709551830644,0.03343978386428996,-16.190427355804868,0.0,0.5819304201243951,"cluster_2way(u,v)",0.1988878061299486,0.8243426249858933,wiki-rfa,walk_localattn4,srctgt2_zscored,False,,0.0
tgt_in,17722,-1.200668552889468,-1.2006685528894492,0.028316331084586126,0.033682116219978846,-35.64706401010756,0.0,0.3009929149478684,"cluster_2way(u,v)",0.1988878061299486,0.8243426249858933,wiki-rfa,walk_localattn4,srctgt2_zscored,False,,0.0
const,17722,2.5618459987833067,,0.03973351824186624,0.04899282694467641,52.29022611159363,0.0,12.959718872904082,"cluster_2way(u,v)",0.24412466610450712,0.8478727005981266,wiki-rfa,GINEConv,srctgt2_zscored,False,,
src_out,17722,-0.43272369138074834,-0.43272369138075095,0.02594519595776005,0.03893817624525872,-11.113096018035478,0.0,0.6487397194188949,"cluster_2way(u,v)",0.24412466610450712,0.8478727005981266,wiki-rfa,GINEConv,srctgt2_zscored,False,,0.0
tgt_in,17722,-1.5795815442895147,-1.579581544289485,0.036726070617144516,0.039463838676231676,-40.02604909392321,0.0,0.20606130769711425,"cluster_2way(u,v)",0.24412466610450712,0.8478727005981266,wiki-rfa,GINEConv,srctgt2_zscored,False,,0.0
const,17722,2.3958607718656513,,0.03486163362018744,0.041175742357254935,58.18621923263307,0.0,10.97764323987633,"cluster_2way(u,v)",0.20787016761304256,0.8505247714704887,wiki-rfa,SiGAT,srctgt2_zscored,False,,
src_out,17722,-0.5609538301031548,-0.5609538301031508,0.026968335204239444,0.03221206886095266,-17.414399321092375,0.0,0.570664487206606,"cluster_2way(u,v)",0.20787016761304256,0.8505247714704887,wiki-rfa,SiGAT,srctgt2_zscored,False,,0.0
tgt_in,17722,-1.2879400309809286,-1.2879400309809086,0.03205238437337616,0.03828269778489445,-33.64287538505509,0.0,0.2758384168280021,"cluster_2way(u,v)",0.20787016761304256,0.8505247714704887,wiki-rfa,SiGAT,srctgt2_zscored,False,,0.0
const,54921,1.9215003225642373,,0.015633785799536427,0.020643668272186912,93.07940319662387,0.0,6.831199787911586,"cluster_2way(u,v)",0.18304863620802447,0.8133318766956174,slashdot090221,walk_full,srctgt2_zscored,False,,
src_out,54921,-1.0984475481084939,-1.0984475481085003,0.014495487442617376,0.02015847382361861,-54.49061063449661,0.0,0.33338825137669564,"cluster_2way(u,v)",0.18304863620802447,0.8133318766956174,slashdot090221,walk_full,srctgt2_zscored,False,,0.0
tgt_in,54921,-0.4031990528321033,-0.4031990528321731,0.013003457926586791,0.019650912865645093,-20.518082574016198,0.0,0.6681790831465236,"cluster_2way(u,v)",0.18304863620802447,0.8133318766956174,slashdot090221,walk_full,srctgt2_zscored,False,,0.0
const,54921,2.019258136900234,,0.01627849865352468,0.020394061346454405,99.0120654536175,0.0,7.532734602446206,"cluster_2way(u,v)",0.18555491325421725,0.8236011725933614,slashdot090221,walk_localattn4,srctgt2_zscored,False,,
src_out,54921,-1.0833145271499598,-1.083314527149966,0.014869472477986352,0.02038044146337523,-53.154615374585255,0.0,0.3384717904094457,"cluster_2way(u,v)",0.18555491325421725,0.8236011725933614,slashdot090221,walk_localattn4,srctgt2_zscored,False,,0.0
tgt_in,54921,-0.47632123698986595,-0.47632123698994844,0.013551643382999056,0.01956002779044499,-24.351766883610836,0.0,0.6210639414881632,"cluster_2way(u,v)",0.18555491325421725,0.8236011725933614,slashdot090221,walk_localattn4,srctgt2_zscored,False,,0.0
const,54921,1.7183899482790554,,0.014395723095249514,0.025790257095213407,66.62942296135479,0.0,5.575544319021521,"cluster_2way(u,v)",0.16752911574650653,0.7907539920977404,slashdot090221,GINEConv,srctgt2_zscored,False,,
src_out,54921,-0.5200635463354273,-0.5200635463354221,0.011936432459752044,0.022839544279742347,-22.77031187512355,0.0,0.5944827695683869,"cluster_2way(u,v)",0.16752911574650653,0.7907539920977404,slashdot090221,GINEConv,srctgt2_zscored,False,,0.0
tgt_in,54921,-0.9966147767191165,-0.9966147767192773,0.01471005853989311,0.024700838864794853,-40.34740610123784,0.0,0.3691269055015997,"cluster_2way(u,v)",0.16752911574650653,0.7907539920977404,slashdot090221,GINEConv,srctgt2_zscored,False,,0.0
const,54921,2.190140268735415,,0.017900258476243297,0.027060865707272504,80.93385823007218,0.0,8.9364665336487,"cluster_2way(u,v)",0.2127085181721755,0.8318311756887166,slashdot090221,SiGAT,srctgt2_zscored,False,,
src_out,54921,-1.1676914612428004,-1.1676914612427973,0.01594640949568357,0.02295983695918149,-50.85800318698902,0.0,0.3110842630423399,"cluster_2way(u,v)",0.2127085181721755,0.8318311756887166,slashdot090221,SiGAT,srctgt2_zscored,False,,0.0
tgt_in,54921,-0.5878601018561452,-0.587860101856247,0.014440113201040314,0.021114582006810056,-27.841427392052733,0.0,0.5555147587457783,"cluster_2way(u,v)",0.2127085181721755,0.8318311756887166,slashdot090221,SiGAT,srctgt2_zscored,False,,0.0
src_out,173072,-0.7699673664179256,-0.7699673664187499,0.008273216166221283,0.01259250445020611,-61.14489531947897,0.0,0.46302817833274,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,0.0
tgt_in,173072,-0.6169137469438943,-0.6169137469442615,0.008123743046889155,0.012357535775032291,-49.92206845885359,0.0,0.539607234845926,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,0.0
ds_bitcoin-alpha,173072,1.818895409496381,0.21352848188855258,0.0720571056764157,0.09042040948459658,20.115982883336045,0.0,6.165044837468701,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,
ds_bitcoin-otc,173072,1.8910584666041017,0.2684128892428576,0.05763344290380748,0.07018219194302533,26.94499009291821,0.0,6.6263787710508,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,
ds_epinions,173072,2.3804324921051685,1.1897367925989442,0.013434179934414798,0.020959487603428674,113.5730289377763,0.0,10.809576909788131,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,
ds_wiki-elec,173072,2.4014839377866517,0.5699525457315064,0.02891122083720413,0.03598189131442657,66.74145938581614,0.0,11.039546231517935,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,
ds_wiki-rfa,173072,2.3791648475335863,0.7212896775656407,0.022486487841599383,0.031553815286989514,75.40022738595988,0.0,10.795882889706217,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,
ds_slashdot090221,173072,2.1842744071444096,1.016642600086297,0.014596772567491681,0.019344214693418703,112.91615822934101,0.0,8.88419990213004,"cluster_2way(u,v)",0.1616776006017816,0.8666104280299528,POOLED,walk_full,srctgt2_zscored,True,shared_slope,
src_out,173072,-0.7639130501828311,-0.7639130501836489,0.00857547812645921,0.012493348005536427,-61.14558322111119,0.0,0.46584000059182246,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,0.0
tgt_in,173072,-0.6528330321086392,-0.6528330321090277,0.008451801497222584,0.012236691231730755,-53.35045395407126,0.0,0.5205688973244995,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,0.0
ds_bitcoin-alpha,173072,2.296159717193759,0.26955672988464213,0.08573832316422597,0.10490768596648406,21.88743080204187,0.0,9.935952227853035,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,
ds_bitcoin-otc,173072,2.4159421090416466,0.34291377722226196,0.06872682079693339,0.0769167406228404,31.409834705401355,0.0,11.20031730878947,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,
ds_epinions,173072,2.5004821692875896,1.2497374514528488,0.014069252306401318,0.020566516520537256,121.58024752469214,0.0,12.188369401502293,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,
ds_wiki-elec,173072,2.456353994757427,0.5829750474284153,0.029392243957991847,0.03507658834983718,70.02830407161959,0.0,11.662213439381105,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,
ds_wiki-rfa,173072,2.4553423062217203,0.7443843423476524,0.02302343041376664,0.03048201103918174,80.55053529983996,0.0,11.650420877948942,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,
ds_slashdot090221,173072,2.29257096684353,1.067047849386842,0.015166246739609106,0.019298061828897806,118.79799055315124,0.0,9.900358482549795,"cluster_2way(u,v)",0.16746794819242028,0.8759880281039105,POOLED,walk_localattn4,srctgt2_zscored,True,shared_slope,
