term,n,beta,beta_std,se_naive,se_robust,z,p,odds_ratio,cov_method,pseudo_r2,base_rate,dataset,model,spec,pooled,pooled_spec,p_fdr
src_in,9820,-0.05418365571199346,-0.05418365571199559,0.031499076970269435,0.03519404815351993,-1.5395687212689764,0.1236655147179706,0.9472581211609031,"cluster_2way(u,v)",0.24534856121161774,0.8397148676171079,wiki-rfa,walk_full,node4_zscored,False,,0.16262862209486545
tgt_out,9820,-0.09119026563078227,-0.09119026563078356,0.031246350731535186,0.036508594006836786,-2.497775335136311,0.01249753705279022,0.9128440115336198,"cluster_2way(u,v)",0.24534856121161774,0.8397148676171079,wiki-rfa,walk_full,node4_zscored,False,,0.01851683597479118
tgt_in,9820,-1.4222580324563479,-1.422258032456337,0.043248147644269715,0.05266006420715586,-27.008285194287332,0.0,0.24116883455308624,"cluster_2way(u,v)",0.24534856121161774,0.8397148676171079,wiki-rfa,walk_full,node4_zscored,False,,0.0
const,9820,2.469523919130943,,0.0496215426248144,0.05290757055619389,46.676191954571536,0.0,11.816819750458745,"cluster_2way(u,v)",0.254160505446942,0.8415478615071283,wiki-rfa,walk_localattn4,node4_zscored,False,,
src_out,9820,-0.6228375670465839,-0.6228375670465746,0.037063039866031634,0.044667054716790645,-13.944003494200729,0.0,0.5364201478456146,"cluster_2way(u,v)",0.254160505446942,0.8415478615071283,wiki-rfa,walk_localattn4,node4_zscored,False,,0.0
src_in,9820,0.003517325097413594,0.0035173250974137324,0.03194460178465013,0.03510332725952657,0.10019919397979687,0.9201861859065703,1.0035235181441915,"cluster_2way(u,v)",0.254160505446942,0.8415478615071283,wiki-rfa,walk_localattn4,node4_zscored,False,,0.9298723562845342
tgt_out,9820,-0.07258594437457284,-0.07258594437457387,0.03147160891601884,0.03784947994741854,-1.9177527531530443,0.05514236919715598,0.929985816176207,"cluster_2way(u,v)",0.254160505446942,0.8415478615071283,wiki-rfa,walk_localattn4,node4_zscored,False,,0.07784805063127903
tgt_in,9820,-1.4360570869354121,-1.436057086935401,0.04392053077350437,0.05158204087459629,-27.84025336311689,0.0,0.23786378836635833,"cluster_2way(u,v)",0.254160505446942,0.8415478615071283,wiki-rfa,walk_localattn4,node4_zscored,False,,0.0
const,9820,2.988649474809073,,0.06504100006647417,0.0787307973225671,37.96036083013753,0.0,19.85884450318997,"cluster_2way(u,v)",0.27811053276622966,0.869959266802444,wiki-rfa,GINEConv,node4_zscored,False,,
src_out,9820,-0.5667697658558608,-0.5667697658558563,0.039957603840062854,0.05887729905093119,-9.626286786110596,0.0,0.567355171923355,"cluster_2way(u,v)",0.27811053276622966,0.869959266802444,wiki-rfa,GINEConv,node4_zscored,False,,0.0
src_in,9820,0.024663519815272275,0.02466351981527331,0.03468945982200514,0.04283805382260097,0.5757385692031608,0.5647919014126794,1.0249701803392937,"cluster_2way(u,v)",0.27811053276622966,0.869959266802444,wiki-rfa,GINEConv,node4_zscored,False,,0.6232186498346808
tgt_out,9820,0.007299277243603629,0.007299277243603704,0.033845438951478325,0.03199384899916193,0.2281462678590135,0.8195325318621971,1.007325981903106,"cluster_2way(u,v)",0.27811053276622966,0.869959266802444,wiki-rfa,GINEConv,node4_zscored,False,,0.8459690651480745
tgt_in,9820,-1.7179249064562905,-1.7179249064562798,0.05609328554071457,0.06006509365340491,-28.601052657459835,0.0,0.17943811271633003,"cluster_2way(u,v)",0.27811053276622966,0.869959266802444,wiki-rfa,GINEConv,node4_zscored,False,,0.0
const,9820,2.7542859238171133,,0.056216094227581934,0.06638621115247852,41.48882540518782,0.0,15.709818889087924,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,SiGAT,node4_zscored,False,,
src_out,9820,-0.6121442754331339,-0.6121442754331242,0.039758994210908116,0.04367490873647327,-14.015925691492681,0.0,0.5421870234031507,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,SiGAT,node4_zscored,False,,0.0
src_in,9820,0.016820828420846985,0.01682082842084703,0.033930479649292654,0.038972774501135996,0.43160459156831865,0.6660288207232228,1.0169630951170674,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,SiGAT,node4_zscored,False,,0.6949865955372759
tgt_out,9820,-0.03085368313311036,-0.030853683133110803,0.03323523244824558,0.03255656367330219,-0.9476947088986463,0.34328489533373574,0.9696174340824804,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,SiGAT,node4_zscored,False,,0.4068561722473905
tgt_in,9820,-1.4616228510831184,-1.461622851083107,0.04879019901326065,0.05802608923726999,-25.189063579772014,0.0,0.2318596954884371,"cluster_2way(u,v)",0.2451417275605252,0.8679226069246436,wiki-rfa,SiGAT,node4_zscored,False,,0.0
const,36692,2.00832675069385,,0.02037779384710238,0.023871245524738603,84.13162809676399,0.0,7.450839798682197,"cluster_2way(u,v)",0.20778451532196163,0.8132835495475853,slashdot090221,walk_full,node4_zscored,False,,
src_out,36692,-1.1847239808835992,-1.1847239808834302,0.019402888039244958,0.025658682083608664,-46.17244085347732,0.0,0.30583058293696525,"cluster_2way(u,v)",0.20778451532196163,0.8132835495475853,slashdot090221,walk_full,node4_zscored,False,,0.0
src_in,36692,-0.033567586561022426,-0.03356758656102401,0.016287042529932474,0.01915387041069653,-1.752522380138717,0.07968402501404581,0.9669895535243092,"cluster_2way(u,v)",0.20778451532196163,0.8132835495475853,slashdot090221,walk_full,node4_zscored,False,,0.10774178030068166
tgt_out,36692,-0.06386247912781866,-0.0638624791278031,0.014946762399633266,0.01729566802954052,-3.6923973690257768,0.0002221500000216814,0.9381340036665528,"cluster_2way(u,v)",0.20778451532196163,0.8132835495475853,slashdot090221,walk_full,node4_zscored,False,,0.0003614644068149392
tgt_in,36692,-0.4320244441329234,-0.4320244441329582,0.017636210305437324,0.024582686080054348,-17.57433840736611,0.0,0.6491935075188033,"cluster_2way(u,v)",0.20778451532196163,0.8132835495475853,slashdot090221,walk_full,node4_zscored,False,,0.0
const,36692,2.11963020308726,,0.021301359166065657,0.023675906744560257,89.52688595862386,0.0,8.328057228335432,"cluster_2way(u,v)",0.20754610675461294,0.8253297721574185,slashdot090221,walk_localattn4,node4_zscored,False,,
