run_name,epoch,val_auc
WL_SWEEP_mw10_20260604-140858,5,0.7491
WL_SWEEP_mw10_20260604-140858,6,0.7635
WL_SWEEP_mw10_20260604-140858,7,0.769
WL_SWEEP_mw10_20260604-140858,8,0.7785
WL_SWEEP_mw10_20260604-140858,9,0.7801
WL_SWEEP_mw10_20260604-140858,10,0.7935
WL_SWEEP_mw10_20260604-140858,11,0.7928
WL_SWEEP_mw10_20260604-140858,12,0.7958
WL_SWEEP_mw10_20260604-140858,13,0.7987
WL_SWEEP_mw10_20260604-140858,14,0.8007
WL_SWEEP_mw10_20260604-140858,15,0.8052
WL_SWEEP_mw10_20260604-140858,16,0.805
WL_SWEEP_mw10_20260604-140858,17,0.81
WL_SWEEP_mw10_20260604-140858,18,0.8141
WL_SWEEP_mw10_20260604-140858,19,0.8148
WL_SWEEP_mw10_20260604-140858,20,0.8181
WL_SWEEP_mw10_20260604-140858,21,0.8205
WL_SWEEP_mw10_20260604-140858,22,0.8196
WL_SWEEP_mw10_20260604-140858,23,0.8245
WL_SWEEP_mw10_20260604-140858,24,0.8204
WL_SWEEP_mw10_20260604-140858,25,0.8217
WL_SWEEP_mw10_20260604-140858,26,0.8225
WL_SWEEP_mw10_20260604-140858,27,0.825
WL_SWEEP_mw10_20260604-140858,28,0.8243
WL_SWEEP_mw10_20260604-140858,29,0.8245
WL_SWEEP_mw10_20260604-140858,30,0.828
WL_SWEEP_mw10_20260604-140858,31,0.8279
WL_SWEEP_mw10_20260604-140858,32,0.8274
WL_SWEEP_mw10_20260604-140858,33,0.8301
WL_SWEEP_mw10_20260604-140858,34,0.8299
WL_SWEEP_mw10_20260604-140858,35,0.8323
WL_SWEEP_mw10_20260604-140858,36,0.8313
WL_SWEEP_mw10_20260604-140858,37,0.8319
WL_SWEEP_mw10_20260604-140858,38,0.8325
WL_SWEEP_mw10_20260604-140858,39,0.8333
WL_SWEEP_mw10_20260604-140858,40,0.8339
WL_SWEEP_mw10_20260604-140858,41,0.8343
WL_SWEEP_mw10_20260604-140858,42,0.8336
WL_SWEEP_mw10_20260604-140858,43,0.8343
WL_SWEEP_mw10_20260604-140858,44,0.8343
WL_SWEEP_mw10_20260604-140858,45,0.8343
WL_SWEEP_mw10_20260604-140858,46,0.8339
WL_SWEEP_mw10_20260604-140858,47,0.8338
WL_SWEEP_mw10_20260604-140858,48,0.8338
WL_SWEEP_mw10_20260604-140858,49,0.8338
WL_SWEEP_mw10_20260604-153155,0,0.6832
WL_SWEEP_mw10_20260604-153155,1,0.7538
WL_SWEEP_mw10_20260604-153155,2,0.7797
WL_SWEEP_mw10_20260604-153155,3,0.8102
WL_SWEEP_mw10_20260604-153155,4,0.8251
WL_SWEEP_mw10_20260604-153155,5,0.8318
WL_SWEEP_mw10_20260604-153155,6,0.8257
WL_SWEEP_mw10_20260604-153155,7,0.8385
WL_SWEEP_mw10_20260604-153155,8,0.839
WL_SWEEP_mw10_20260604-153155,9,0.8513
WL_SWEEP_mw10_20260604-153155,10,0.8398
WL_SWEEP_mw10_20260604-153155,11,0.8496
WL_SWEEP_mw10_20260604-153155,12,0.8494
WL_SWEEP_mw10_20260604-153155,13,0.8551
WL_SWEEP_mw10_20260604-153155,14,0.8525
WL_SWEEP_mw10_20260604-153155,15,0.8493
WL_SWEEP_mw10_20260604-153155,16,0.8404
WL_SWEEP_mw10_20260604-153155,17,0.8469
WL_SWEEP_mw10_20260604-153155,18,0.8473
WL_SWEEP_mw10_20260604-153155,19,0.8433
WL_SWEEP_mw10_20260604-153155,20,0.8534
WL_SWEEP_mw10_20260604-153155,21,0.8516
WL_SWEEP_mw10_20260604-153155,22,0.8551
WL_SWEEP_mw10_20260604-153155,23,0.8535
WL_SWEEP_mw10_20260604-153155,24,0.856
WL_SWEEP_mw10_20260604-153155,25,0.8575
WL_SWEEP_mw10_20260604-153155,26,0.8518
WL_SWEEP_mw10_20260604-153155,27,0.8522
WL_SWEEP_mw10_20260604-153155,28,0.8523
WL_SWEEP_mw10_20260604-153155,29,0.8532
WL_SWEEP_mw10_20260604-153155,30,0.8548
WL_SWEEP_mw10_20260604-153155,31,0.8559
WL_SWEEP_mw10_20260604-153155,32,0.8586
WL_SWEEP_mw10_20260604-153155,33,0.8563
WL_SWEEP_mw10_20260604-153155,34,0.86
WL_SWEEP_mw10_20260604-153155,35,0.8612
WL_SWEEP_mw10_20260604-153155,36,0.8598
WL_SWEEP_mw10_20260604-153155,37,0.8583
WL_SWEEP_mw10_20260604-153155,38,0.8606
WL_SWEEP_mw10_20260604-153155,39,0.8617
WL_SWEEP_mw10_20260604-153155,40,0.8606
